% Model:              AC -220722 - Compressor.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 22 2022, 20:34
% Dimension:          1
% Nodes:              1601
% Expressions:        1
% Description:        Global
% freq (Hz)               2DX, |Z<sub>ac</sub>|
405.0419451364931         1.0343062366184495E7
406.20942890585746        1.031326434430292E7
407.3802778041126         1.0283551755856799E7
408.55450153083103        1.0253924354922097E7
409.73210981354134        1.0224381896444174E7
410.9131124078122         1.0194924134882586E7
412.0975190973304         1.0165550826927269E7
413.28533969398285        1.0136261728785284E7
414.4765840379393         1.0107056597985404E7
415.67126199773094        1.0077935192680227E7
416.8693834703355         1.0048897270992221E7
418.0709583812558         1.0019942592882238E7
419.2759966846055         9991070.918143257
420.4845083631883         9962282.00776186
421.6965034285823         9933575.623427507
422.91199192122343        9904951.52679381
424.1309839104881         9876409.480944159
425.35348949477566        9847949.248895893
426.57951880159254        9819570.596092764
427.80908198763814        9791273.286292246
429.0421892388857         9763057.084968077
430.2788507706685         9734921.759526335
431.519076827765          9706867.075429471
432.76287768448304        9678892.801040469
434.010263644744          9650998.704606486
435.26124504216904        9623184.554069923
436.5158322401661         9595450.120252524
437.7740356320125         9567795.1730545
439.03586564094473        9540219.482417671
440.30133272024125        9512722.821076136
441.57044735331255        9485304.960415844
442.8432200537849         9457965.673612466
444.1196613655889         9430704.734104939
445.39978186304796        9403521.9157439
446.683592150963          9376416.993439227
447.97110286470377        9349389.742680449
449.26232467029325        9322439.939590752
450.5572682644998         9295567.360870207
451.8559443749226         9268771.783925049
453.1583637600818         9242052.986169277
454.4645372095085         9215410.746704284
455.7744755438333         9188844.84482967
457.0881896148752         9162355.060067816
458.405690305732          9135941.173504597
459.7269885308723         9109602.965946829
461.0520952362227         9083340.218685456
462.38102139926036        9057152.71477381
463.71377802910433        9031040.236976217
465.05037616660627        9005002.568971198
466.3908268844408         8979039.495081773
467.73514128719813        8953150.800151322
469.0833305114774         8927336.269618614
470.435405725976          8901595.689152166
471.79137813158536        8875928.846193245
473.15125896148027        8850335.52742602
474.5150594812158         8824815.52156431
475.8827909888171         8799368.616235351
477.2544648148744         8773994.601338226
478.6300923226385         8748693.26645433
480.00968490811147        8723464.401270822
481.39325400014485        8698307.79761673
482.7808110605305         8673223.24634825
484.1723675840994         8648210.540115666
485.5679350988136         8623269.471267972
486.9675251658631         8598399.833592106
488.37114937976247        8573601.420696553
489.77881936844614        8548874.027182646
491.1905467933636         8524217.44783731
492.6063433495771         8499631.478795255
494.0262207658599         8475115.916170891
495.45019080479057        8450670.556676686
496.87826526285176        8426295.197858594
498.3104559705293         8401989.637750773
499.7467747924086         8377753.674748478
501.18723362727246        8353587.108361539
502.63184440820055        8329489.737984331
504.0806191026696         8305461.364036149
505.53356971264895        8281501.787985552
506.99070827470445        8257610.810141476
508.4520468600936         8233788.23363017
509.9175975748702         8210033.860218117
511.3873725599802         8186347.493441937
512.8613839913648         8162728.936972493
514.3396440800623         8139177.995134389
515.8221650723056         8115694.47247858
517.3089592496281         8092278.174861277
518.8000389289609         8068928.907964741
520.2954164627397         8045646.478196128
521.7951042390025         8022430.692638706
523.2991146814946         7999281.359095301
524.8074602497722         7976198.285827591
526.3201534393047         7953181.281146122
527.8372067815769         7930230.154543981
529.3586328441943         7907344.715688843
530.8844442309885         7884524.774946802
532.4146535821184         7861770.143556545
533.9492735741767         7839080.632457447
535.4883169202959         7816456.053802473
537.0317963702527         7793896.220027252
538.5797247105721         7771400.944396017
540.1321147646348         7748970.039956159
