% Model:              M -220721 - Diapharagm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 28 2022, 22:02
% Dimension:          1
% Nodes:              580
% Expressions:        1
% Description:        Global
% freq (Hz)               FEM-2DX
616.5950018614822         6.737066660918981E-9
623.7348354824192         6.516931010473528E-9
630.957344480193          6.306235983905143E-9
638.263486190549          6.104439669991599E-9
645.6542290346556         5.9110404653945836E-9
653.1305526474723         5.725573349417521E-9
660.6934480075964         5.54760665258681E-9
668.3439175686149         5.376739075597918E-9
676.0829753919819         5.212597116560012E-9
683.9116472814293         5.054832615432362E-9
691.8309709189363         4.903120742596416E-9
699.841996002273          4.757157976263906E-9
707.945784384138          4.616660451127832E-9
716.143410212902          4.481362361644665E-9
724.4359600749899         4.351014555006115E-9
732.8245331389045         4.225383238277453E-9
741.3102413009177         4.104248820344762E-9
749.8942093324558         3.987404845630208E-9
758.5775750291835         3.874657008931952E-9
767.3614893618186         3.765822314001837E-9
776.247116628692          3.660728217502024E-9
785.2356346100718         3.5592119238072986E-9
794.3282347242813         3.4611196930095467E-9
803.5261221856177         3.3663062195448888E-9
812.8305161640995         3.2746340601822074E-9
822.2426499470712         3.1859731209534656E-9
831.7637711026708         3.100200154884646E-9
841.3951416451947         3.017198336363144E-9
851.1380382023768         2.9368568379417324E-9
860.9937521846008         2.859070444733748E-9
870.9635899560806         2.7837392187830055E-9
881.0488730080147         2.710768162531653E-9
891.2509381337459         2.6400669204978232E-9
901.571137605957          2.5715495019011784E-9
912.0108393559096         2.505134017298386E-9
922.5714271547629         2.440742443497045E-9
933.2543007969905         2.3783003917169604E-9
944.0608762859235         2.3177369014261447E-9
954.992586021436          2.2589842541554122E-9
966.0508789898131         2.2019777778330336E-9
977.2372209558112         2.1466556894149642E-9
988.553094656939          2.0929589318670556E-9
1000                      2.0408310274461768E-9
1011.5794542598983        1.9902179346331563E-9
1023.2929922807537        1.941067930378451E-9
1035.1421666793442        1.893331482274438E-9
1047.1285480508996        1.8469611312704711E-9
1059.2537251772887        1.8019113904055313E-9
1071.519305237607         1.7581386465059954E-9
1083.9269140212039        1.7156010607569982E-9
1096.4781961431852        1.6742584844661576E-9
1109.174815262401         1.6340723758579299E-9
1122.018454301963         1.5950057214291475E-9
1135.0108156723143        1.5570229618232552E-9
1148.1536214968828        1.5200899247331288E-9
1161.4486138403427        1.4841737575536936E-9
1174.8975549395302        1.4492428661260365E-9
1188.502227437019         1.4152668593341282E-9
1202.2644346174131        1.3822164910193091E-9
1216.1860006463678        1.350063609558855E-9
1230.268770812381         1.3187811107708112E-9
1244.5146117713844        1.2883428875823225E-9
1258.9254117941675        1.258723790880221E-9
1273.5030810166616        1.229899585337032E-9
1288.249551693135         1.20184691083942E-9
1303.1667784523           1.174543245867266E-9
1318.2567385564075        1.147966872264816E-9
1333.521432163324         1.1220968418692992E-9
1348.9628825916532        1.0969129443160822E-9
1364.583136588924         1.0723956786243613E-9
1380.3842646028852        1.0485262238831665E-9
1396.3683610559376        1.0252864121750915E-9
1412.5375446227554        1.0026587033873579E-9
1428.8939585111036        9.806261609608824E-10
1445.439770745928         9.591724288825859E-10
1462.1771744567184        9.382817106009742E-10
1479.1083881682073        9.179387465631221E-10
1496.235656094433         8.98128796554451E-10
1513.5612484362073        8.788376195934056E-10
1531.0874616820304        8.600514569405537E-10
1548.816618912481         8.417570155125465E-10
1566.75107010815          8.239414514766078E-10
1584.893192461114         8.065923557936316E-10
1603.2453906900419        7.896977395174386E-10
1621.8100973589299        7.732460201542582E-10
1640.5897731995387        7.572260100456007E-10
1659.5869074375596        7.416269030986629E-10
1678.8040181225606        7.26438264233218E-10
1698.2436524617442        7.116500187655745E-10
1717.9083871575895        6.972524423295414E-10
1737.8008287493763        6.832361515823247E-10
1757.923613958693         6.69592095891759E-10
1778.2794100389228        6.563115490052752E-10
1798.8709151287874        6.433861022149345E-10
1819.7008586099826        6.308076569547013E-10
1840.7720014689564        6.185684194966448E-10
1862.0871366628676        6.066608951348291E-10
1883.649089489802         5.950778837549145E-10
1905.4607179632483        5.838124754880526E-10
1927.5249131909366        5.728580476258062E-10
1949.8445997580454        5.62208261900308E-10
1972.4227361148535        5.518570628921504E-10
1995.2623149688789        5.417986765437043E-10
2018.3663636815597        5.320276106076421E-10
2041.7379446695295        5.225386551381642E-10
2065.3801558105292        5.1332688392072E-10
2089.2961308540407        5.043876579027285E-10
2113.489039836648         4.957166287100841E-10
2137.9620895022326        4.873097442879308E-10
2162.71852372702          4.791632554117886E-10
2187.761623949552         4.712737238406911E-10
2213.0947096056366        4.636380324572292E-10
2238.72113856834          4.562533968942463E-10
2264.6443075930597        4.491173803375154E-10
2290.867652767775         4.422279093357961E-10
2317.39464996848          4.3558329368170153E-10
2344.228815319923         4.291822489814673E-10
2371.373705661655         4.2302392245955346E-10
2398.83291901949          4.1710792408685633E-10
2426.6100950824143        4.114343616457756E-10
2454.708915685031         4.0600388135835445E-10
2483.13310529557          4.008177162119892E-10
2511.886431509582         3.9587774014368297E-10
2540.9727055493063        3.911865332031798E-10
2570.3957827688646        3.8674745589938714E-10
2600.159563165272         3.8256473646682705E-10
2630.2679918953813        3.7864357373984643E-10
2660.7250597988086        3.749902569880434E-10
2691.534803926914         3.7161230792357496E-10
2722.701308077913         3.6851864829995144E-10
2754.2287033381663        3.657197993304658E-10
2786.121168629772         3.6322811977582655E-10
2818.382931264455         3.61058090897318E-10
2851.0182675039096        3.5922666041526216E-10
2884.031503126606         3.577536598130426E-10
2917.427014001166         3.5666231266082056E-10
2951.209226666384         3.559798584218639E-10
2985.3826189179604        3.5573832574410773E-10
3019.9517204020162        3.559754928692759E-10
3054.9211132155156        3.567360967195553E-10
3090.295432513592         3.5807336345422296E-10
3126.0793671239558        3.600509690438543E-10
3162.2776601683795        3.627455731449334E-10
3198.895109691397         3.66250135276175E-10
3235.936569296281         3.7067830790842204E-10
3273.406948788383         3.7617034111291503E-10
3311.311214825911         3.829011324109263E-10
3349.6543915782795        3.9109140607075464E-10
3388.4415613920273        4.0102352144392466E-10
3427.6778654645045        4.130643238063785E-10
3467.368504525317         4.2769898514966097E-10
3507.5187395256794        4.455825438517398E-10
3548.133892335753         4.676209650385111E-10
3589.2193464500497        4.951035395068701E-10
3630.780547701014         5.299290170410788E-10
3672.8230049808462        5.750132786297903E-10
3715.3522909717276        6.350747966908376E-10
3758.374042884443         7.182809669771624E-10
3801.8939632056126        8.401021051175408E-10
3845.9178204535356        1.0338209333828499E-9
3890.4514499428046        1.3865254958476683E-9
3935.5007545577723        2.2215710048644264E-9
3981.0717055349733        6.588614350879596E-9
4027.170343254591         5.672779891655351E-9
4073.8027780411303        1.86313461850467E-9
4120.975190973304         1.0723428564598895E-9
4168.693834703355         7.315392506777058E-10
4216.965034285822         5.423915100283463E-10
4265.795188015925         4.225329672759156E-10
4315.19076827765          3.4008623335474463E-10
4365.158322401661         2.8011803941430744E-10
4415.704473533126         2.3470199582035727E-10
4466.835921509635         1.99240642854698E-10
4518.559443749226         1.708840890641823E-10
4570.881896148751         1.4777187067012264E-10
4623.810213992603         1.286379806004501E-10
4677.351412871981         1.1259110669585485E-10
4731.512589614803         9.898564520477728E-11
4786.30092322638          8.734256454115891E-11
4841.7236758409945        7.729899928914832E-11
4897.7881936844615        6.857510312247961E-11
4954.501908047905         6.095163643571582E-11
5014.4118872549225        5.3978734841960724E-11
5028.865315008695         5.2440552582799947E-11
5043.360402996709         5.094914687736537E-11
5057.8972712994955        4.950271970736868E-11
5072.476040343681         4.80995607782E-11
5087.096830903027         4.6738042721681356E-11
5101.759764099392         4.541661577768498E-11
5116.464961403773         4.413380356616077E-11
5131.21254463727          4.288819865315726E-11
5146.002635972142         4.167845864061505E-11
5160.835357932776         4.0503302468207584E-11
5175.71083339672          3.93615069567325E-11
5190.62918559572          3.825190371460727E-11
5205.590538116698         3.717337589271949E-11
5220.595014902824         3.6124855685247604E-11
5235.642740254497         3.510532146317201E-11
5250.733838830418         3.4113795486383013E-11
5265.868435648585         3.314934139758718E-11
5281.046656087345         3.221106235971001E-11
5296.268625886448         3.129809866635578E-11
5311.534471148055         3.0409626228834804E-11
5326.8443183378195        2.954485444991365E-11
5342.198294285897         2.8703024748174934E-11
5357.596526188035         2.788340891812245E-11
5373.039141606587         2.7085307640048727E-11
5388.526268471611         2.6308049036359385E-11
5404.058035081892         2.5550987507510754E-11
5419.634570106019         2.481350225604472E-11
5435.256002583469         2.4094996271759475E-11
5450.922461925638         2.339489523667547E-11
5466.634077916959         2.2712646334379598E-11
5482.390980715924         2.2047717393800283E-11
5498.193300856222         2.1399595924143077E-11
5514.041169247758         2.0767788172926006E-11
5529.934717177799         2.015181837466776E-11
5545.8740763120095        1.9551227861274393E-11
5561.859378695565         1.8965574395098565E-11
5577.890756754265         1.839443137948223E-11
5593.968343295583         1.7837387273550523E-11
5610.0922715098195        1.7294044864585575E-11
5626.262674971157         1.6764020721019095E-11
5642.47968763881          1.6246944577101588E-11
5658.7434438580985        1.574245873893783E-11
5675.054078361577         1.525021772767575E-11
5691.411726270164         1.4769887602827643E-11
5707.816523094229         1.4301145536175174E-11
5724.268604734753         1.3843679463361226E-11
5740.768107484414         1.3397187511272028E-11
5757.315168028758         1.2961377698888328E-11
5773.909923447291         1.2535967500123437E-11
5790.552511214651         1.212068346866404E-11
5807.243069201718         1.1715260907874842E-11
5823.981735676766         1.1319443542714807E-11
5840.768649306627         1.0932983142521401E-11
5857.6039491578           1.0555639282725078E-11
5874.487774697651         1.0187179042331755E-11
5891.420265795518         9.82737662922638E-12
5908.4015627239205        9.476013285851686E-12
5925.431806159672         9.132876881253297E-12
5942.5111371850935        8.797761712465206E-12
5959.639697289141         8.470468316761561E-12
5976.817628368593         8.150803208806993E-12
5994.045072729251         7.838578647518776E-12
6011.322173087065         7.533612486898886E-12
6028.649072569375         7.235727918231495E-12
6046.025914716041         6.944753346192333E-12
6063.452843480688         6.660522141780747E-12
6080.930003231845         6.3828725358781526E-12
6098.45753875417          6.111647409345732E-12
6116.035595249662         5.846694157572771E-12
6133.664318338822         5.5878645144438055E-12
6151.343854061911         5.3350144371425296E-12
6169.074348880105         5.08800394614682E-12
6186.855949676765         4.846696998850495E-12
6204.688803758597         4.610961359993217E-12
6222.573058856928         4.380668473325471E-12
6240.508863128881         4.155693351147809E-12
6258.496365158627         3.9359144534545454E-12
6276.5357139586295        3.721213586152258E-12
6294.6270589708365        3.5114757940199445E-12
6312.770550067971         3.3065892485933405E-12
6330.966337554721         3.1064451565785036E-12
6349.214572169031         2.9109376829496916E-12
6367.515405083313         2.7199638381530997E-12
6385.8689879057165        2.5334234135074307E-12
6404.275472681398         2.3512188592098284E-12
6422.735011893742         2.17325527358683E-12
6441.2477584656735        1.9994402478201315E-12
6459.813865760873         1.829683852083235E-12
6478.433487585101         1.66389852546628E-12
6497.106778187413         1.5019990299764802E-12
6515.833892261499         1.3439024041638625E-12
6534.614984946915         1.1895278343639536E-12
6553.450211830385         1.038796658957272E-12
6572.339728947116         8.916322815157574E-13
6591.283692782036         7.479601171686724E-13
6610.282260271154         6.077075537953896E-13
6629.335588802796         4.708038721392861E-13
6648.443836218971         3.371802242453444E-13
6667.607160816619         2.067695669123697E-13
6686.825721348981         7.950662653348461E-14
6706.09967702686          4.467214360444759E-14
6725.4291875199715        1.6582862415452804E-13
6744.814412958272         2.8402302575420814E-13
6764.255513933253         3.9931399572064383E-13
6783.7526514993115        5.117585904527878E-13
6803.305987175044         6.214123376097541E-13
6822.915682944626         7.283292676294334E-13
6842.581901259114         8.325619516092057E-13
6862.304805037812         9.341615175780672E-13
6882.084557669636         1.0331776980366062E-12
6901.921323014425         1.1296588233270001E-12
6921.8152654043515        1.2236518978616006E-12
6941.766549645227         1.315202579140798E-12
6961.775341017924         1.4043552082835134E-12
6981.841805279687         1.4911528512595479E-12
7001.966108665567         1.575637303552897E-12
7022.148417889736         1.6578491072716799E-12
7042.388900146929         1.7378275745045215E-12
7062.687723113776         1.8156107880188428E-12
7083.045054950218         1.89123563228094E-12
7103.461064300915         1.9647377876919106E-12
7123.935920296595         2.036151758872172E-12
7144.469792555517         2.10551085855324E-12
7165.062851184813         2.1728472270194605E-12
7185.7152667819555        2.238191852298629E-12
7206.4272104361235        2.3015745358547427E-12
7227.198853729639         2.363023910651323E-12
7248.030368739411         2.422567451337875E-12
7268.9219280383095        2.4802314575219223E-12
7289.873704696654         2.536041028869647E-12
7310.88587228359          2.590020090548549E-12
7331.958604868582         2.642191355466293E-12
7353.092077022809         2.6925763164937016E-12
7374.286463820625         2.7411952296391424E-12
7395.541940841043         2.7880670827860635E-12
7416.858684169126         2.8332095893316755E-12
7438.236870397514         2.8766391287188417E-12
7459.676676627822         2.9183707353226924E-12
7481.178280472171         2.958418064635712E-12
7502.741860054592         2.9967933115999484E-12
7524.367594012571         3.0335072100544895E-12
7546.055661498464         3.0685689358642462E-12
7567.806242181043         3.101986080316998E-12
7589.619516246926         3.133764530527926E-12
7611.4956644021           3.163908443873294E-12
7633.43486787344          3.1924201348795596E-12
7655.437308410151         3.2192999635376005E-12
7677.503168285339         3.2445462543565097E-12
7699.6326302974585        3.2681551489763843E-12
7721.825877771894         3.290120489595564E-12
7744.083094562413         3.3104336567031374E-12
7766.404465052722         3.329083389535828E-12
7788.790174158016         3.3460556252899832E-12
7811.240407326452         3.3613332497233457E-12
7833.7553505407495        3.374895882614982E-12
7856.33519031967          3.3867196079570378E-12
7878.980113719625         3.3967766580856397E-12
7901.690308336166         3.4050351073846462E-12
7924.4659623055695        3.4114584469519574E-12
7947.307264306414         3.4160052012879333E-12
7970.214403561089         3.418628400963377E-12
7993.187569837426         3.4192750639567163E-12
8016.2269534502075        3.4178855452074972E-12
8039.332745262807         3.414392849791784E-12
8062.505136688707         3.4087217705312745E-12
8085.744319693146         3.4007880142712653E-12
8109.050486794648         3.3904970800680476E-12
8132.423831066681         3.3777430585283236E-12
8155.864546139197         3.362407176032801E-12
8179.372826200265         3.344356153316811E-12
8202.948865997701         3.3234402917928606E-12
8226.592860840625         3.2994911928956398E-12
8250.305006601142         3.2723191335644546E-12
8274.085499715906         3.241709954876177E-12
8297.934537187806         3.2074213749868217E-12
8321.852316587543         3.1691786074883534E-12
8345.83903605529          3.1266691280016465E-12
8369.894894302362         3.079536385863674E-12
8394.020090612803         3.027372190786539E-12
8418.214824845096         2.9697074572692677E-12
8442.479297433765         2.9060009090898094E-12
8466.813709391094         2.8356250730253604E-12
8491.218262308728         2.75784896175473E-12
8515.693158359387         2.6718163324628943E-12
8540.238600298546         2.5765182356183663E-12
8564.854791466067         2.470757974129956E-12
8589.541935787945         2.3531059683957487E-12
8614.30023777794          2.221840905141149E-12
8639.129902539322         2.0748720536801774E-12
8664.031135766518         1.9096353670319643E-12
8689.00414374688          1.722952392479069E-12
8714.04913336232          1.5108354956923312E-12
8739.166312091094         1.2682139394680272E-12
8764.35588800947          9.88540565315819E-13
8789.618069793463         6.632136634426937E-13
8814.953066720604         2.8070396823330037E-13
8840.361088671598         1.7480468524100257E-13
8865.842346132145         7.256099869909507E-13
8891.397050194613         1.4041876101146277E-12
8917.025412559844         2.259743321736871E-12
8942.727645538864         3.370574460247053E-12
8968.503962054652         4.869293078571998E-12
8994.354575643945         6.9997963665213976E-12
9020.279700458932         1.0264981920354872E-11
9046.279551269108         1.5894783739653825E-11
9072.354343462981         2.7903571942607323E-11
9098.50429304992          7.124441402882733E-11
9124.729616661894         2.57291989371074E-10
9151.030531555283         5.298064012044888E-11
9177.407255612708         3.165587517204544E-11
9203.86000734478          2.3524774728165655E-11
9230.38900589197          1.923684667290334E-11
9256.994471026359         1.658877178904192E-11
9283.676623153535         1.4791179039136894E-11
9310.435683314336         1.3491232913953504E-11
9337.271873186764         1.2507523862851394E-11
9364.18541508774          1.1737236115614915E-11
9391.176531975028         1.1117746012053153E-11
9418.24544744901          1.060873191086655E-11
9445.392385754565         1.0183058769861612E-11
9472.617571782965         9.821795642316309E-12
9499.921231073664         9.511333674432195E-12
9527.30358981624          9.241639137441065E-12
9554.7648748522           9.005152260723073E-12
9582.305313676936         8.796069406210919E-12
9609.925134441528         8.609861479916824E-12
9637.624565954682         8.442942577243763E-12
9665.403837684646         8.292436881824313E-12
9693.263179761037         8.156011437876134E-12
9721.20282297684          8.031754074150641E-12
9749.222998790226         7.918082813484913E-12
9777.32393932656          7.813677752973595E-12
9805.505877380247         7.717429116250592E-12
9833.769046416694         7.628397194727316E-12
9862.113680574275         7.54578112863054E-12
9890.5400146662           7.468894297160489E-12
9919.048284182534         7.397144786439328E-12
9947.63872529208          7.33001971067855E-12
9976.311574844403         7.267072572009216E-12
