% Model:              M -220721 - Diapharagm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 28 2022, 22:02
% Dimension:          1
% Nodes:              580
% Expressions:        1
% Description:        Global
% freq (Hz)               FEM-2DX
2162.71852372702          6.5112350784484565E-6
2187.761623949552         6.478181245047149E-6
2213.0947096056366        6.447018589995094E-6
2238.72113856834          6.4177970493885E-6
2264.6443075930597        6.390571973848135E-6
2290.867652767775         6.365404636308058E-6
2317.39464996848          6.342362824450834E-6
2344.228815319923         6.321521503138274E-6
2371.373705661655         6.30296355927335E-6
2398.83291901949          6.286780665717104E-6
2426.6100950824143        6.273074251026944E-6
2454.708915685031         6.261956606636064E-6
2483.13310529557          6.253552173621669E-6
2511.886431509582         6.2479989919598725E-6
2540.9727055493063        6.245450404099673E-6
2570.3957827688646        6.246077000991332E-6
2600.159563165272         6.250068887145218E-6
2630.2679918953813        6.257638330276356E-6
2660.7250597988086        6.269022843810696E-6
2691.534803926914         6.284488818964249E-6
2722.701308077913         6.304335801860976E-6
2754.2287033381663        6.32890156677978E-6
2786.121168629772         6.358568159360889E-6
2818.382931264455         6.3937691209023445E-6
2851.0182675039096        6.4349981918374345E-6
2884.031503126606         6.48281985601862E-6
2917.427014001166         6.537882177068205E-6
2951.209226666384         6.600932539527873E-6
2985.3826189179604        6.67283713548395E-6
3019.9517204020162        6.7546051742220006E-6
3054.9211132155156        6.8474193295109675E-6
3090.295432513592         6.952674281366466E-6
3126.0793671239558        7.072026061993515E-6
3162.2776601683795        7.207455828870277E-6
3198.895109691397         7.361353307024177E-6
3235.936569296281         7.536627318657319E-6
3273.406948788383         7.736854316966649E-6
3311.311214825911         7.96648089773598E-6
3349.6543915782795        8.231104987402293E-6
3388.4415613920273        8.537873475734845E-6
3427.6778654645045        8.896056963224064E-6
3467.368504525317         9.317900919163435E-6
3507.5187395256794        9.819921971654353E-6
3548.133892335753         1.042494667515222E-5
3589.2193464500497        1.1165441474650923E-5
3630.780547701014         1.208920018038099E-5
3672.8230049808462        1.3269597267246306E-5
3715.3522909717276        1.4825342870194912E-5
3758.374042884443         1.6961889397467142E-5
3801.8939632056126        2.0068362690303112E-5
3845.9178204535356        2.4981884153979973E-5
3890.4514499428046        3.389282180565786E-5
3935.5007545577723        5.4933853740875925E-5
3981.0717055349733        1.6480635575247883E-4
4027.170343254591         1.4354094506693825E-4
4073.8027780411303        4.768964656251026E-5
4120.975190973304         2.776601355785155E-5
4168.693834703355         1.9160970466263563E-5
4216.965034285822         1.4371190666458779E-5
4265.795188015925         1.1325058861307071E-5
4315.19076827765          9.220806756491137E-6
4365.158322401661         7.68282509641052E-6
4415.704473533126         6.511733991778729E-6
4466.835921509635         5.591879480703089E-6
4518.559443749226         4.851560997270497E-6
4570.881896148751         4.243963494216436E-6
4623.810213992603         3.737223595149723E-6
4677.351412871981         3.3089023925358318E-6
4731.512589614803         2.94274131471445E-6
4786.30092322638          2.62667177769609E-6
4841.7236758409945        2.351547414779253E-6
4897.7881936844615        2.110310392684741E-6
4954.501908047905         1.8974277088273119E-6
5014.4118872549225        1.7006798808267276E-6
5028.865315008695         1.6569794871609075E-6
5043.360402996709         1.614495314665804E-6
5057.8972712994955        1.5731818696026036E-6
5072.476040343681         1.5329958646499532E-6
5087.096830903027         1.4938961014537485E-6
5101.759764099392         1.4558433341424366E-6
5116.464961403773         1.4188001652537886E-6
5131.21254463727          1.38273093295575E-6
5146.002635972142         1.347601613001883E-6
5160.835357932776         1.3133797256317587E-6
5175.71083339672          1.28003424849426E-6
5190.62918559572          1.2475355396972807E-6
5205.590538116698         1.2158552543684697E-6
5220.595014902824         1.1849662840543687E-6
5235.642740254497         1.1548426828115067E-6
5250.733838830418         1.1254596109394293E-6
5265.868435648585         1.0967932703623482E-6
5281.046656087345         1.0688208600944786E-6
5296.268625886448         1.0415205132573696E-6
5311.534471148055         1.0148712621255002E-6
5326.8443183378195        9.888529819131612E-7
5342.198294285897         9.63446355304276E-7
5357.596526188035         9.386328307236899E-7
5373.039141606587         9.143945848317715E-7
5388.526268471611         8.907144858379253E-7
5404.058035081892         8.675760655734981E-7
5419.634570106019         8.449634803652661E-7
5435.256002583469         8.22861486888848E-7
5450.922461925638         8.012554147712512E-7
5466.634077916959         7.801311353522008E-7
5482.390980715924         7.594750413460421E-7
5498.193300856222         7.392740223168417E-7
5514.041169247758         7.195154404573563E-7
5529.934717177799         7.001871125045287E-7
5545.8740763120095        6.812772864572887E-7
5561.859378695565         6.627746256100983E-7
5577.890756754265         6.44668187956452E-7
5593.968343295583         6.269474123573501E-7
5610.0922715098195        6.09602099395279E-7
5626.262674971157         5.926223982289609E-7
5642.47968763881          5.759987907479425E-7
5658.7434438580985        5.597220761640759E-7
5675.054078361577         5.437833637462152E-7
5691.411726270164         5.281740539462154E-7
5707.816523094229         5.128858281418513E-7
5724.268604734753         4.97910640955551E-7
5740.768107484414         4.832407043134775E-7
5757.315168028758         4.688684810830703E-7
5773.909923447291         4.547866735573693E-7
5790.552511214651         4.4098821396069207E-7
5807.243069201718         4.274662564006192E-7
5823.981735676766         4.1421416872192886E-7
5840.768649306627         4.012255223852266E-7
5857.6039491578           3.884940872535444E-7
5874.487774697651         3.760138238890898E-7
5891.420265795518         3.6377887301684297E-7
5908.4015627239205        3.5178355518742216E-7
5925.431806159672         3.400223587317191E-7
5942.5111371850935        3.284899352980724E-7
5959.639697289141         3.1718109569524786E-7
5976.817628368593         3.0609080281994474E-7
5994.045072729251         2.9521416555835054E-7
6011.322173087065         2.8454643573207986E-7
6028.649072569375         2.740830008554855E-7
6046.025914716041         2.638193818343805E-7
6063.452843480688         2.537512259127761E-7
6080.930003231845         2.4387430485156285E-7
6098.45753875417          2.341845090932011E-7
6116.035595249662         2.2467784466867892E-7
6133.664318338822         2.1535042846998438E-7
6151.343854061911         2.061984857755856E-7
6169.074348880105         1.9721834598031707E-7
6186.855949676765         1.884064395430372E-7
6204.688803758597         1.7975929474207016E-7
6222.573058856928         1.7127353440828855E-7
6240.508863128881         1.629458732884572E-7
6258.496365158627         1.5477311494056256E-7
6276.5357139586295        1.4675214931443777E-7
6294.6270589708365        1.3887995006976715E-7
6312.770550067971         1.3115357163389547E-7
6330.966337554721         1.2357014701329682E-7
6349.214572169031         1.1612688614131559E-7
6367.515405083313         1.0882107274990068E-7
6385.8689879057165        1.0165006310994819E-7
6404.275472681398         9.461128242965822E-8
6422.735011893742         8.770222566941845E-8
6441.2477584656735        8.092045251162104E-8
6459.813865760873         7.426358797302046E-8
6478.433487585101         6.77293191019536E-8
6497.106778187413         6.131539422471137E-8
6515.833892261499         5.5019622154535316E-8
6534.614984946915         4.8839867995542016E-8
6553.450211830385         4.2774054342512536E-8
6572.339728947116         3.68201587306912E-8
6591.283692782036         3.0976212408926596E-8
6610.282260271154         2.5240299699438044E-8
6629.335588802796         1.9610555627650252E-8
6648.443836218971         1.4085165939737924E-8
6667.607160816619         8.662365228504345E-9
6686.825721348981         3.34043633828452E-9
6706.09967702686          1.8822905652696704E-9
6725.4291875199715        7.007439714713519E-9
6744.814412958272         1.2036588751207718E-8
6764.255513933253         1.6971272427174658E-8
6783.7526514993115        2.181298065563142E-8
6803.305987175044         2.656316036960163E-8
6822.915682944626         3.122321610574892E-8
6842.581901259114         3.5794510877797614E-8
6862.304805037812         4.0278366139441835E-8
6882.084557669636         4.46760631046242E-8
6901.921323014425         4.89888417474418E-8
6921.8152654043515        5.321790339410901E-8
6941.766549645227         5.7364409125610524E-8
6961.775341017924         6.142948041150791E-8
6981.841805279687         6.541420022986451E-8
7001.966108665567         6.931961260327572E-8
7022.148417889736         7.314672268146846E-8
7042.388900146929         7.689649710718358E-8
7062.687723113776         8.056986338834348E-8
7083.045054950218         8.416771061416876E-8
7103.461064300915         8.769088854734338E-8
7123.935920296595         9.114020822984556E-8
7144.469792555517         9.451644061187382E-8
7165.062851184813         9.782031676281538E-8
7185.7152667819555        1.0105252812514252E-7
7206.4272104361235        1.0421372431049001E-7
7227.198853729639         1.0730451324112602E-7
7248.030368739411         1.1032546094077737E-7
7268.9219280383095        1.1327709009818116E-7
7289.873704696654         1.1615987823710988E-7
7310.88587228359          1.1897425817298615E-7
7331.958604868582         1.2172061557167568E-7
7353.092077022809         1.2439928785722586E-7
7374.286463820625         1.2701056268761849E-7
7395.541940841043         1.2955467573958524E-7
7416.858684169126         1.3203180962197846E-7
7438.236870397514         1.3444209029505357E-7
7459.676676627822         1.367855857010354E-7
7481.178280472171         1.390623033111201E-7
7502.741860054592         1.4127218538157662E-7
7524.367594012571         1.4341510797033975E-7
7546.055661498464         1.45490875378007E-7
7567.806242181043         1.4749921784224587E-7
7589.619516246926         1.4943978476674953E-7
7611.4956644021           1.5131214233919128E-7
7633.43486787344          1.5311576691916032E-7
7655.437308410151         1.5485003839057154E-7
7677.503168285339         1.5651423489302196E-7
7699.6326302974585        1.5810752425957544E-7
7721.825877771894         1.5962895681397318E-7
7744.083094562413         1.610774558333567E-7
7766.404465052722         1.6245180701736274E-7
7788.790174158016         1.6375064870838992E-7
7811.240407326452         1.6497245761049817E-7
7833.7553505407495        1.6611553599493192E-7
7856.33519031967          1.6717799597575554E-7
7878.980113719625         1.681577412543877E-7
7901.690308336166         1.69052449046653E-7
7924.4659623055695        1.698595457954536E-7
7947.307264306414         1.7057618458905714E-7
7970.214403561089         1.711992150067808E-7
7993.187569837426         1.7172515291148163E-7
8016.2269534502075        1.7215014311858573E-7
8039.332745262807         1.724699196221201E-7
8062.505136688707         1.7267975628367713E-7
8085.744319693146         1.727744161423708E-7
8109.050486794648         1.7274808726315792E-7
8132.423831066681         1.7259431350828506E-7
8155.864546139197         1.723059111073656E-7
8179.372826200265         1.7187487432156406E-7
8202.948865997701         1.7129226553166075E-7
8226.592860840625         1.7054808455562213E-7
8250.305006601142         1.6963111799333327E-7
8274.085499715906         1.6852876078400326E-7
8297.934537187806         1.6722680480901122E-7
8321.852316587543         1.657091876887461E-7
8345.83903605529          1.6395769276382587E-7
8369.894894302362         1.6195158863508337E-7
8394.020090612803         1.5966719284711114E-7
8418.214824845096         1.5707734146719237E-7
8442.479297433765         1.5415074164016855E-7
8466.813709391094         1.5085116915986528E-7
8491.218262308728         1.4713647602650812E-7
8515.693158359387         1.4295734471539498E-7
8540.238600298546         1.382557152340282E-7
8564.854791466067         1.3296277741786055E-7
8589.541935787945         1.2699638479476956E-7
8614.30023777794          1.202576826433283E-7
8639.129902539322         1.1262665710949202E-7
8664.031135766518         1.0395618229948916E-7
8689.00414374688          9.406393660726683E-8
8714.04913336232          8.272124312399805E-8
8739.166312091094         6.963737550974964E-8
8764.35588800947          5.443702316653377E-8
8789.618069793463         3.662716775918119E-8
8814.953066720604         1.5547065378861053E-8
8840.361088671598         9.709635827206618E-9
8865.842346132145         4.042063428546064E-8
8891.397050194613         7.844675969180685E-8
8917.025412559844         1.266073691104626E-7
8942.727645538864         1.8938858461715856E-7
8968.503962054652         2.7438842563854983E-7
8994.354575643945         3.9558086764195163E-7
9020.279700458932         5.817790276755138E-7
9046.279551269108         9.034507777295498E-7
9072.354343462981         1.590595222452364E-6
9098.50429304992          4.072871343511052E-6
9124.729616661894         1.4751158776064719E-5
9151.030531555283         3.0462607438063224E-6
9177.407255612708         1.8253838231022146E-6
9203.86000734478          1.3604273238145211E-6
9230.38900589197          1.115664864616062E-6
9256.994471026359         9.648595623172891E-7
9283.676623153535         8.627851602147699E-7
9310.435683314336         7.892262338434019E-7
9337.271873186764         7.337890265863906E-7
9364.18541508774          6.905827309668981E-7
9391.176531975028         6.560193067743265E-7
9418.24544744901          6.277884876314218E-7
9445.392385754565         6.043355229815671E-7
9472.617571782965         5.845757108162641E-7
9499.921231073664         5.67729276604326E-7
9527.30358981624          5.532212824774796E-7
9554.7648748522           5.406185371432186E-7
9582.305313676936         5.295884687787501E-7
9609.925134441528         5.198715329384328E-7
9637.624565954682         5.112622279309701E-7
9665.403837684646         5.035957394993641E-7
9693.263179761037         4.967383596677025E-7
9721.20282297684          4.905804925832999E-7
9749.222998790226         4.850314641310301E-7
9777.32393932656          4.800156191455569E-7
9805.505877380247         4.754693450769371E-7
9833.769046416694         4.713387768544996E-7
9862.113680574275         4.6757800828289866E-7
9890.5400146662           4.6414768197758644E-7
9919.048284182534         4.610138703603806E-7
9947.63872529208          4.5814717730129585E-7
9976.311574844403         4.555220140005919E-7
