Freq.	I(V1)	I(V1)/(2*pi*freq)	I(V2)	I(V2)/(2*pi*freq)
1.27350308101665e+002	(-4.27911473888286e+001dB,-9.00004150828117e+001°)	(-1.00854744755991e+002dB,-9.00004150828117e+001°)	(-9.77822493131909e+001dB,8.99995830011955e+001°)	(-1.55845846680353e+002dB,8.99995830011955e+001°)
1.27643880881134e+002	(-4.27649427075466e+001dB,-9.00004163372695e+001°)	(-1.00848540074709e+002dB,-9.00004163372695e+001°)	(-9.77560161749676e+001dB,8.99995817423164e+001°)	(-1.55839613542130e+002dB,8.99995817423164e+001°)
1.27938130415752e+002	(-4.27387049161905e+001dB,-9.00004175971117e+001°)	(-1.00842302283353e+002dB,-9.00004175971117e+001°)	(-9.77297497951274e+001dB,8.99995804780426e+001°)	(-1.55833347162290e+002dB,8.99995804780426e+001°)
1.28233058265601e+002	(-4.27124338140772e+001dB,-9.00004188623739e+001°)	(-1.00836031181239e+002dB,-9.00004188623739e+001°)	(-9.77034499723783e+001dB,8.99995792083385e+001°)	(-1.55827047339541e+002dB,8.99995792083385e+001°)
1.28528665994361e+002	(-4.26861291990496e+001dB,-9.00004201330921e+001°)	(-1.00829726566212e+002dB,-9.00004201330921e+001°)	(-9.76771165039516e+001dB,8.99995779331683e+001°)	(-1.55820713871114e+002dB,8.99995779331683e+001°)
1.28824955169313e+002	(-4.26597908674638e+001dB,-9.00004214093025e+001°)	(-1.00823388234626e+002dB,-9.00004214093025e+001°)	(-9.76507491855885e+001dB,8.99995766524955e+001°)	(-1.55814346552751e+002dB,8.99995766524955e+001°)
1.29121927361353e+002	(-4.26334186141746e+001dB,-9.00004226910417e+001°)	(-1.00817015981337e+002dB,-9.00004226910417e+001°)	(-9.76243478115265e+001dB,8.99995753662835e+001°)	(-1.55807945178689e+002dB,8.99995753662835e+001°)
1.29419584144998e+002	(-4.26070122325220e+001dB,-9.00004239783467e+001°)	(-1.00810609599684e+002dB,-9.00004239783467e+001°)	(-9.75979121744852e+001dB,8.99995740744955e+001°)	(-1.55801509541647e+002dB,8.99995740744955e+001°)
1.29717927098395e+002	(-4.25805715143168e+001dB,-9.00004252712548e+001°)	(-1.00804168881479e+002dB,-9.00004252712548e+001°)	(-9.75714420656523e+001dB,8.99995727770940e+001°)	(-1.55795039432815e+002dB,8.99995727770940e+001°)
1.30016957803328e+002	(-4.25540962498268e+001dB,-9.00004265698036e+001°)	(-1.00797693616989e+002dB,-9.00004265698036e+001°)	(-9.75449372746693e+001dB,8.99995714740414e+001°)	(-1.55788534641832e+002dB,8.99995714740414e+001°)
1.30316677845229e+002	(-4.25275862277616e+001dB,-9.00004278740310e+001°)	(-1.00791183594924e+002dB,-9.00004278740310e+001°)	(-9.75183975896169e+001dB,8.99995701652997e+001°)	(-1.55781994956779e+002dB,8.99995701652997e+001°)
1.30617088813183e+002	(-4.25010412352587e+001dB,-9.00004291839756e+001°)	(-1.00784638602421e+002dB,-9.00004291839756e+001°)	(-9.74918227970007e+001dB,8.99995688508305e+001°)	(-1.55775420164163e+002dB,8.99995688508305e+001°)
1.30918192299940e+002	(-4.24744610578685e+001dB,-9.00004304996758e+001°)	(-1.00778058425031e+002dB,-9.00004304996758e+001°)	(-9.74652126817361e+001dB,8.99995675305951e+001°)	(-1.55768810048898e+002dB,8.99995675305951e+001°)
1.31219989901920e+002	(-4.24478454795391e+001dB,-9.00004318211709e+001°)	(-1.00771442846701e+002dB,-9.00004318211709e+001°)	(-9.74385670271336e+001dB,8.99995662045544e+001°)	(-1.55762164394296e+002dB,8.99995662045544e+001°)
1.31522483219223e+002	(-4.24211942826017e+001dB,-9.00004331485003e+001°)	(-1.00764791649764e+002dB,-9.00004331485003e+001°)	(-9.74118856148833e+001dB,8.99995648726689e+001°)	(-1.55755482982046e+002dB,8.99995648726689e+001°)
1.31825673855640e+002	(-4.23945072477546e+001dB,-9.00004344817038e+001°)	(-1.00758104614917e+002dB,-9.00004344817038e+001°)	(-9.73851682250400e+001dB,8.99995635348988e+001°)	(-1.55748765592202e+002dB,8.99995635348988e+001°)
1.32129563418657e+002	(-4.23677841540484e+001dB,-9.00004358208216e+001°)	(-1.00751381521211e+002dB,-9.00004358208216e+001°)	(-9.73584146360074e+001dB,8.99995621912038e+001°)	(-1.55742012003170e+002dB,8.99995621912038e+001°)
1.32434153519466e+002	(-4.23410247788699e+001dB,-9.00004371658943e+001°)	(-1.00744622146032e+002dB,-9.00004371658943e+001°)	(-9.73316246245227e+001dB,8.99995608415433e+001°)	(-1.55735221991685e+002dB,8.99995608415433e+001°)
1.32739445772973e+002	(-4.23142288979265e+001dB,-9.00004385169628e+001°)	(-1.00737826265089e+002dB,-9.00004385169628e+001°)	(-9.73047979656404e+001dB,8.99995594858763e+001°)	(-1.55728395332803e+002dB,8.99995594858763e+001°)
1.33045441797808e+002	(-4.22873962852299e+001dB,-9.00004398740686e+001°)	(-1.00730993652392e+002dB,-9.00004398740686e+001°)	(-9.72779344327164e+001dB,8.99995581241615e+001°)	(-1.55721531799879e+002dB,8.99995581241615e+001°)
1.33352143216332e+002	(-4.22605267130801e+001dB,-9.00004412372533e+001°)	(-1.00724124080242e+002dB,-9.00004412372533e+001°)	(-9.72510337973919e+001dB,8.99995567563570e+001°)	(-1.55714631164554e+002dB,8.99995567563570e+001°)
1.33659551654643e+002	(-4.22336199520487e+001dB,-9.00004426065592e+001°)	(-1.00717217319211e+002dB,-9.00004426065592e+001°)	(-9.72240958295767e+001dB,8.99995553824206e+001°)	(-1.55707693196739e+002dB,8.99995553824206e+001°)
1.33967668742593e+002	(-4.22066757709628e+001dB,-9.00004439820289e+001°)	(-1.00710273138125e+002dB,-9.00004439820289e+001°)	(-9.71971202974326e+001dB,8.99995540023099e+001°)	(-1.55700717664595e+002dB,8.99995540023099e+001°)
1.34276496113786e+002	(-4.21796939368875e+001dB,-9.00004453637053e+001°)	(-1.00703291304050e+002dB,-9.00004453637053e+001°)	(-9.71701069673569e+001dB,8.99995526159817e+001°)	(-1.55693704334519e+002dB,8.99995526159817e+001°)
1.34586035405594e+002	(-4.21526742151092e+001dB,-9.00004467516317e+001°)	(-1.00696271582271e+002dB,-9.00004467516317e+001°)	(-9.71430556039649e+001dB,8.99995512233926e+001°)	(-1.55686652971127e+002dB,8.99995512233926e+001°)
1.34896288259165e+002	(-4.21256163691187e+001dB,-9.00004481458522e+001°)	(-1.00689213736281e+002dB,-9.00004481458522e+001°)	(-9.71159659700727e+001dB,8.99995498244987e+001°)	(-1.55679563337235e+002dB,8.99995498244987e+001°)
1.35207256319427e+002	(-4.20985201605930e+001dB,-9.00004495464108e+001°)	(-1.00682117527755e+002dB,-9.00004495464108e+001°)	(-9.70888378266803e+001dB,8.99995484192559e+001°)	(-1.55672435193843e+002dB,8.99995484192559e+001°)
1.35518941235103e+002	(-4.20713853493784e+001dB,-9.00004509533523e+001°)	(-1.00674982716541e+002dB,-9.00004509533523e+001°)	(-9.70616709329531e+001dB,8.99995470076194e+001°)	(-1.55665268300115e+002dB,8.99995470076194e+001°)
1.35831344658715e+002	(-4.20442116934720e+001dB,-9.00004523667218e+001°)	(-1.00667809060634e+002dB,-9.00004523667218e+001°)	(-9.70344650462047e+001dB,8.99995455895439e+001°)	(-1.55658062413367e+002dB,8.99995455895439e+001°)
1.36144468246594e+002	(-4.20169989490041e+001dB,-9.00004537865649e+001°)	(-1.00660596316166e+002dB,-9.00004537865649e+001°)	(-9.70072199218784e+001dB,8.99995441649841e+001°)	(-1.55650817289041e+002dB,8.99995441649841e+001°)
1.36458313658892e+002	(-4.19897468702196e+001dB,-9.00004552129275e+001°)	(-1.00653344237382e+002dB,-9.00004552129275e+001°)	(-9.69799353135291e+001dB,8.99995427338937e+001°)	(-1.55643532680691e+002dB,8.99995427338937e+001°)
1.36772882559584e+002	(-4.19624552094596e+001dB,-9.00004566458563e+001°)	(-1.00646052576622e+002dB,-9.00004566458563e+001°)	(-9.69526109728044e+001dB,8.99995412962263e+001°)	(-1.55636208339967e+002dB,8.99995412962263e+001°)
1.37088176616484e+002	(-4.19351237171426e+001dB,-9.00004580853980e+001°)	(-1.00638721084305e+002dB,-9.00004580853980e+001°)	(-9.69252466494264e+001dB,8.99995398519350e+001°)	(-1.55628844016589e+002dB,8.99995398519350e+001°)
1.37404197501251e+002	(-4.19077521417455e+001dB,-9.00004595316001e+001°)	(-1.00631349508908e+002dB,-9.00004595316001e+001°)	(-9.68978420911722e+001dB,8.99995384009723e+001°)	(-1.55621439458334e+002dB,8.99995384009723e+001°)
1.37720946889394e+002	(-4.18803402297844e+001dB,-9.00004609845105e+001°)	(-1.00623937596947e+002dB,-9.00004609845105e+001°)	(-9.68703970438548e+001dB,8.99995369432903e+001°)	(-1.55613994411017e+002dB,8.99995369432903e+001°)
1.38038426460288e+002	(-4.18528877257950e+001dB,-9.00004624441774e+001°)	(-1.00616485092957e+002dB,-9.00004624441774e+001°)	(-9.68429112513036e+001dB,8.99995354788408e+001°)	(-1.55606508618466e+002dB,8.99995354788408e+001°)
1.38356637897177e+002	(-4.18253943723130e+001dB,-9.00004639106498e+001°)	(-1.00608991739475e+002dB,-9.00004639106498e+001°)	(-9.68153844553450e+001dB,8.99995340075747e+001°)	(-1.55598981822507e+002dB,8.99995340075747e+001°)
1.38675582887188e+002	(-4.17978599098543e+001dB,-9.00004653839769e+001°)	(-1.00601457277017e+002dB,-9.00004653839769e+001°)	(-9.67878163957817e+001dB,8.99995325294427e+001°)	(-1.55591413762944e+002dB,8.99995325294427e+001°)
1.38995263121334e+002	(-4.17702840768945e+001dB,-9.00004668642086e+001°)	(-1.00593881444057e+002dB,-9.00004668642086e+001°)	(-9.67602068103733e+001dB,8.99995310443951e+001°)	(-1.55583804177536e+002dB,8.99995310443951e+001°)
1.39315680294529e+002	(-4.17426666098485e+001dB,-9.00004683513952e+001°)	(-1.00586263977011e+002dB,-9.00004683513952e+001°)	(-9.67325554348153e+001dB,8.99995295523815e+001°)	(-1.55576152801978e+002dB,8.99995295523815e+001°)
1.39636836105593e+002	(-4.17150072430501e+001dB,-9.00004698455874e+001°)	(-1.00578604610212e+002dB,-9.00004698455874e+001°)	(-9.67048620027184e+001dB,8.99995280533510e+001°)	(-1.55568459369881e+002dB,8.99995280533510e+001°)
1.39958732257261e+002	(-4.16873057087306e+001dB,-9.00004713468367e+001°)	(-1.00570903075893e+002dB,-9.00004713468367e+001°)	(-9.66771262455878e+001dB,8.99995265472523e+001°)	(-1.55560723612750e+002dB,8.99995265472523e+001°)
1.40281370456195e+002	(-4.16595617369979e+001dB,-9.00004728551949e+001°)	(-1.00563159104160e+002dB,-9.00004728551949e+001°)	(-9.66493478928017e+001dB,8.99995250340334e+001°)	(-1.55552945259964e+002dB,8.99995250340334e+001°)
1.40604752412990e+002	(-4.16317750558146e+001dB,-9.00004743707145e+001°)	(-1.00555372422977e+002dB,-9.00004743707145e+001°)	(-9.66215266715899e+001dB,8.99995235136420e+001°)	(-1.55545124038752e+002dB,8.99995235136420e+001°)
1.40928879842186e+002	(-4.16039453909766e+001dB,-9.00004758934482e+001°)	(-1.00547542758139e+002dB,-9.00004758934482e+001°)	(-9.65936623070120e+001dB,8.99995219860251e+001°)	(-1.55537259674174e+002dB,8.99995219860251e+001°)
1.41253754462274e+002	(-4.15760724660910e+001dB,-9.00004774234496e+001°)	(-1.00539669833253e+002dB,-9.00004774234496e+001°)	(-9.65657545219350e+001dB,8.99995204511293e+001°)	(-1.55529351889097e+002dB,8.99995204511293e+001°)
1.41579377995707e+002	(-4.15481560025535e+001dB,-9.00004789607727e+001°)	(-1.00531753369716e+002dB,-9.00004789607727e+001°)	(-9.65378030370115e+001dB,8.99995189089004e+001°)	(-1.55521400404174e+002dB,8.99995189089004e+001°)
1.41905752168908e+002	(-4.15201957195260e+001dB,-9.00004805054721e+001°)	(-1.00523793086688e+002dB,-9.00004805054721e+001°)	(-9.65098075706567e+001dB,8.99995173592839e+001°)	(-1.55513404937819e+002dB,8.99995173592839e+001°)
1.42232878712281e+002	(-4.14921913339137e+001dB,-9.00004820576028e+001°)	(-1.00515788701076e+002dB,-9.00004820576028e+001°)	(-9.64817678390256e+001dB,8.99995158022246e+001°)	(-1.55505365206188e+002dB,8.99995158022246e+001°)
1.42560759360218e+002	(-4.14641425603416e+001dB,-9.00004836172207e+001°)	(-1.00507739927504e+002dB,-9.00004836172207e+001°)	(-9.64536835559896e+001dB,8.99995142376668e+001°)	(-1.55497280923152e+002dB,8.99995142376668e+001°)
1.42889395851109e+002	(-4.14360491111315e+001dB,-9.00004851843820e+001°)	(-1.00499646478294e+002dB,-9.00004851843820e+001°)	(-9.64255544331132e+001dB,8.99995126655542e+001°)	(-1.55489151800275e+002dB,8.99995126655542e+001°)
1.43218789927353e+002	(-4.14079106962775e+001dB,-9.00004867591435e+001°)	(-1.00491508063440e+002dB,-9.00004867591435e+001°)	(-9.63973801796299e+001dB,8.99995110858298e+001°)	(-1.55480977546792e+002dB,8.99995110858298e+001°)
1.43548943335365e+002	(-4.13797270234226e+001dB,-9.00004883415627e+001°)	(-1.00483324390585e+002dB,-9.00004883415627e+001°)	(-9.63691605024186e+001dB,8.99995094984363e+001°)	(-1.55472757869581e+002dB,8.99995094984363e+001°)
1.43879857825583e+002	(-4.13514977978339e+001dB,-9.00004899316977e+001°)	(-1.00475095164996e+002dB,-9.00004899316977e+001°)	(-9.63408951059784e+001dB,8.99995079033155e+001°)	(-1.55464492473141e+002dB,8.99995079033155e+001°)
1.44211535152486e+002	(-4.13232227223777e+001dB,-9.00004915296071e+001°)	(-1.00466820089540e+002dB,-9.00004915296071e+001°)	(-9.63125836924044e+001dB,8.99995063004088e+001°)	(-1.55456181059567e+002dB,8.99995063004088e+001°)
1.44543977074592e+002	(-4.12949014974947e+001dB,-9.00004931353503e+001°)	(-1.00458498864657e+002dB,-9.00004931353503e+001°)	(-9.62842259613623e+001dB,8.99995046896567e+001°)	(-1.55447823328525e+002dB,8.99995046896567e+001°)
1.44877185354475e+002	(-4.12665338211746e+001dB,-9.00004947489870e+001°)	(-1.00450131188337e+002dB,-9.00004947489870e+001°)	(-9.62558216100633e+001dB,8.99995030709994e+001°)	(-1.55439418977226e+002dB,8.99995030709994e+001°)
1.45211161758773e+002	(-4.12381193889302e+001dB,-9.00004963705779e+001°)	(-1.00441716756092e+002dB,-9.00004963705779e+001°)	(-9.62273703332380e+001dB,8.99995014443764e+001°)	(-1.55430967700400e+002dB,8.99995014443764e+001°)
1.45545908058195e+002	(-4.12096578937713e+001dB,-9.00004980001842e+001°)	(-1.00433255260934e+002dB,-9.00004980001842e+001°)	(-9.61988718231105e+001dB,8.99994998097263e+001°)	(-1.55422469190273e+002dB,8.99994998097263e+001°)
1.45881426027534e+002	(-4.11811490261785e+001dB,-9.00004996378677e+001°)	(-1.00424746393341e+002dB,-9.00004996378677e+001°)	(-9.61703257693718e+001dB,8.99994981669874e+001°)	(-1.55413923136534e+002dB,8.99994981669874e+001°)
1.46217717445671e+002	(-4.11525924740762e+001dB,-9.00005012836908e+001°)	(-1.00416189841238e+002dB,-9.00005012836908e+001°)	(-9.61417318591534e+001dB,8.99994965160972e+001°)	(-1.55405329226316e+002dB,8.99994965160972e+001°)
1.46554784095590e+002	(-4.11239879228057e+001dB,-9.00005029377168e+001°)	(-1.00407585289968e+002dB,-9.00005029377168e+001°)	(-9.61130897769996e+001dB,8.99994948569923e+001°)	(-1.55396687144162e+002dB,8.99994948569923e+001°)
1.46892627764385e+002	(-4.10953350550975e+001dB,-9.00005046000094e+001°)	(-1.00398932422260e+002dB,-9.00005046000094e+001°)	(-9.60843992048404e+001dB,8.99994931896091e+001°)	(-1.55387996572003e+002dB,8.99994931896091e+001°)
1.47231250243271e+002	(-4.10666335510436e+001dB,-9.00005062706332e+001°)	(-1.00390230918206e+002dB,-9.00005062706332e+001°)	(-9.60556598219636e+001dB,8.99994915138829e+001°)	(-1.55379257189126e+002dB,8.99994915138829e+001°)
1.47570653327588e+002	(-4.10378830880691e+001dB,-9.00005079496533e+001°)	(-1.00381480455231e+002dB,-9.00005079496533e+001°)	(-9.60268713049864e+001dB,8.99994898297485e+001°)	(-1.55370468672149e+002dB,8.99994898297485e+001°)
1.47910838816819e+002	(-4.10090833409039e+001dB,-9.00005096371358e+001°)	(-1.00372680708066e+002dB,-9.00005096371358e+001°)	(-9.59980333278268e+001dB,8.99994881371399e+001°)	(-1.55361630694989e+002dB,8.99994881371399e+001°)
1.48251808514594e+002	(-4.09802339815533e+001dB,-9.00005113331472e+001°)	(-1.00363831348716e+002dB,-9.00005113331472e+001°)	(-9.59691455616748e+001dB,8.99994864359906e+001°)	(-1.55352742928837e+002dB,8.99994864359906e+001°)
1.48593564228699e+002	(-4.09513346792691e+001dB,-9.00005130377549e+001°)	(-1.00354932046431e+002dB,-9.00005130377549e+001°)	(-9.59402076749627e+001dB,8.99994847262331e+001°)	(-1.55343805042125e+002dB,8.99994847262331e+001°)
1.48936107771090e+002	(-4.09223851005194e+001dB,-9.00005147510270e+001°)	(-1.00345982467682e+002dB,-9.00005147510270e+001°)	(-9.59112193333356e+001dB,8.99994830077993e+001°)	(-1.55334816700498e+002dB,8.99994830077993e+001°)
1.49279440957898e+002	(-4.08933849089586e+001dB,-9.00005164730322e+001°)	(-1.00336982276121e+002dB,-9.00005164730322e+001°)	(-9.58821801996209e+001dB,8.99994812806204e+001°)	(-1.55325777566783e+002dB,8.99994812806204e+001°)
1.49623565609442e+002	(-4.08643337653969e+001dB,-9.00005182038402e+001°)	(-1.00327931132559e+002dB,-9.00005182038402e+001°)	(-9.58530899337981e+001dB,8.99994795446267e+001°)	(-1.55316687300960e+002dB,8.99994795446267e+001°)
1.49968483550236e+002	(-4.08352313277691e+001dB,-9.00005199435214e+001°)	(-1.00318828694931e+002dB,-9.00005199435214e+001°)	(-9.58239481929672e+001dB,8.99994777997479e+001°)	(-1.55307545560129e+002dB,8.99994777997479e+001°)
1.50314196609001e+002	(-4.08060772511034e+001dB,-9.00005216921467e+001°)	(-1.00309674618266e+002dB,-9.00005216921467e+001°)	(-9.57947546313179e+001dB,8.99994760459128e+001°)	(-1.55298351998480e+002dB,8.99994760459128e+001°)
1.50660706618673e+002	(-4.07768711874893e+001dB,-9.00005234497882e+001°)	(-1.00300468554652e+002dB,-9.00005234497882e+001°)	(-9.57655089000972e+001dB,8.99994742830495e+001°)	(-1.55289106267259e+002dB,8.99994742830495e+001°)
1.51008015416413e+002	(-4.07476127860453e+001dB,-9.00005252165186e+001°)	(-1.00291210153208e+002dB,-9.00005252165186e+001°)	(-9.57362106475774e+001dB,8.99994725110854e+001°)	(-1.55279808014740e+002dB,8.99994725110854e+001°)
1.51356124843619e+002	(-4.07183016928866e+001dB,-9.00005269924112e+001°)	(-1.00281899060049e+002dB,-9.00005269924112e+001°)	(-9.57068595190232e+001dB,8.99994707299467e+001°)	(-1.55270456886185e+002dB,8.99994707299467e+001°)
1.51705036745932e+002	(-4.06889375510911e+001dB,-9.00005287775405e+001°)	(-1.00272534918253e+002dB,-9.00005287775405e+001°)	(-9.56774551566585e+001dB,8.99994689395593e+001°)	(-1.55261052523821e+002dB,8.99994689395593e+001°)
1.52054752973248e+002	(-4.06595200006667e+001dB,-9.00005305719816e+001°)	(-1.00263117367829e+002dB,-9.00005305719816e+001°)	(-9.56479971996327e+001dB,8.99994671398479e+001°)	(-1.55251594566795e+002dB,8.99994671398479e+001°)
1.52405275379728e+002	(-4.06300486785163e+001dB,-9.00005323758105e+001°)	(-1.00253646045679e+002dB,-9.00005323758105e+001°)	(-9.56184852839866e+001dB,8.99994653307365e+001°)	(-1.55242082651149e+002dB,8.99994653307365e+001°)
1.52756605823806e+002	(-4.06005232184038e+001dB,-9.00005341891040e+001°)	(-1.00244120585566e+002dB,-9.00005341891040e+001°)	(-9.55889190426178e+001dB,8.99994635121483e+001°)	(-1.55232516409780e+002dB,8.99994635121483e+001°)
1.53108746168202e+002	(-4.05709432509187e+001dB,-9.00005360119398e+001°)	(-1.00234540618081e+002dB,-9.00005360119398e+001°)	(-9.55592981052456e+001dB,8.99994616840055e+001°)	(-1.55222895472408e+002dB,8.99994616840055e+001°)
1.53461698279928e+002	(-4.05413084034407e+001dB,-9.00005378443966e+001°)	(-1.00224905770603e+002dB,-9.00005378443966e+001°)	(-9.55296220983753e+001dB,8.99994598462295e+001°)	(-1.55213219465538e+002dB,8.99994598462295e+001°)
1.53815464030302e+002	(-4.05116183001034e+001dB,-9.00005396865537e+001°)	(-1.00215215667266e+002dB,-9.00005396865537e+001°)	(-9.54998906452622e+001dB,8.99994579987408e+001°)	(-1.55203488012424e+002dB,8.99994579987408e+001°)
1.54170045294954e+002	(-4.04818725617579e+001dB,-9.00005415384916e+001°)	(-1.00205469928920e+002dB,-9.00005415384916e+001°)	(-9.54701033658749e+001dB,8.99994561414590e+001°)	(-1.55193700733037e+002dB,8.99994561414590e+001°)
1.54525443953840e+002	(-4.04520708059359e+001dB,-9.00005434002915e+001°)	(-1.00195668173098e+002dB,-9.00005434002915e+001°)	(-9.54402598768584e+001dB,8.99994542743027e+001°)	(-1.55183857244021e+002dB,8.99994542743027e+001°)
1.54881661891247e+002	(-4.04222126468115e+001dB,-9.00005452720356e+001°)	(-1.00185810013974e+002dB,-9.00005452720356e+001°)	(-9.54103597914961e+001dB,8.99994523971899e+001°)	(-1.55173957158658e+002dB,8.99994523971899e+001°)
1.55238700995807e+002	(-4.03922976951635e+001dB,-9.00005471538072e+001°)	(-1.00175895062326e+002dB,-9.00005471538072e+001°)	(-9.53804027196721e+001dB,8.99994505100372e+001°)	(-1.55164000086834e+002dB,8.99994505100372e+001°)
1.55596563160506e+002	(-4.03623255583365e+001dB,-9.00005490456902e+001°)	(-1.00165922925499e+002dB,-9.00005490456902e+001°)	(-9.53503882678318e+001dB,8.99994486127605e+001°)	(-1.55153985634994e+002dB,8.99994486127605e+001°)
1.55955250282694e+002	(-4.03322958402019e+001dB,-9.00005509477699e+001°)	(-1.00155893207364e+002dB,-9.00005509477699e+001°)	(-9.53203160389434e+001dB,8.99994467052748e+001°)	(-1.55143913406106e+002dB,8.99994467052748e+001°)
1.56314764264094e+002	(-4.03022081411175e+001dB,-9.00005528601322e+001°)	(-1.00145805508280e+002dB,-9.00005528601322e+001°)	(-9.52901856324575e+001dB,8.99994447874939e+001°)	(-1.55133782999620e+002dB,8.99994447874939e+001°)
1.56675107010813e+002	(-4.02720620578878e+001dB,-9.00005547828641e+001°)	(-1.00135659425050e+002dB,-9.00005547828641e+001°)	(-9.52599966442666e+001dB,8.99994428593308e+001°)	(-1.55123594011429e+002dB,8.99994428593308e+001°)
1.57036280433354e+002	(-4.02418571837225e+001dB,-9.00005567160538e+001°)	(-1.00125454550885e+002dB,-9.00005567160538e+001°)	(-9.52297486666648e+001dB,8.99994409206973e+001°)	(-1.55113346033827e+002dB,8.99994409206973e+001°)
1.57398286446620e+002	(-4.02115931081951e+001dB,-9.00005586597903e+001°)	(-1.00115190475357e+002dB,-9.00005586597903e+001°)	(-9.51994412883054e+001dB,8.99994389715044e+001°)	(-1.55103038655468e+002dB,8.99994389715044e+001°)
