Freq.	-V(n001)/I(V1)	-V(n003)/I(V2)
1.12201845430199e+003	(1.32100577150407e+002dB,-9.00000000000000e+001°)	(1.13659567135827e+002dB,8.99999998509552e+001°)
1.12849593752779e+003	(1.32050577150407e+002dB,-9.00000000000000e+001°)	(1.13721610642308e+002dB,8.99999998516051e+001°)
1.13501081567234e+003	(1.32000577150407e+002dB,-9.00000000000000e+001°)	(1.13783810620009e+002dB,8.99999998522495e+001°)
1.14156330461887e+003	(1.31950577150407e+002dB,-9.00000000000000e+001°)	(1.13846169326067e+002dB,8.99999998528884e+001°)
1.14815362149691e+003	(1.31900577150407e+002dB,-9.00000000000000e+001°)	(1.13908689056066e+002dB,8.99999998535219e+001°)
1.15478198468949e+003	(1.31850577150407e+002dB,-9.00000000000000e+001°)	(1.13971372144845e+002dB,8.99999998541498e+001°)
1.16144861384037e+003	(1.31800577150407e+002dB,-9.00000000000000e+001°)	(1.14034220967333e+002dB,8.99999998547723e+001°)
1.16815372986135e+003	(1.31750577150407e+002dB,-9.00000000000000e+001°)	(1.14097237939404e+002dB,8.99999998553894e+001°)
1.17489755493956e+003	(1.31700577150407e+002dB,-9.00000000000000e+001°)	(1.14160425518752e+002dB,8.99999998560010e+001°)
1.18168031254481e+003	(1.31650577150407e+002dB,-9.00000000000000e+001°)	(1.14223786205795e+002dB,8.99999998566071e+001°)
1.18850222743705e+003	(1.31600577150407e+002dB,-9.00000000000000e+001°)	(1.14287322544597e+002dB,8.99999998572078e+001°)
1.19536352567375e+003	(1.31550577150407e+002dB,-9.00000000000000e+001°)	(1.14351037123821e+002dB,8.99999998578031e+001°)
1.20226443461744e+003	(1.31500577150407e+002dB,-9.00000000000000e+001°)	(1.14414932577705e+002dB,8.99999998583929e+001°)
1.20920518294324e+003	(1.31450577150407e+002dB,-9.00000000000000e+001°)	(1.14479011587062e+002dB,8.99999998589773e+001°)
1.21618600064640e+003	(1.31400577150407e+002dB,-9.00000000000000e+001°)	(1.14543276880314e+002dB,8.99999998595563e+001°)
1.22320711904996e+003	(1.31350577150407e+002dB,-9.00000000000000e+001°)	(1.14607731234547e+002dB,8.99999998601299e+001°)
1.23026877081241e+003	(1.31300577150407e+002dB,-9.00000000000000e+001°)	(1.14672377476601e+002dB,8.99999998606980e+001°)
1.23737118993538e+003	(1.31250577150407e+002dB,-9.00000000000000e+001°)	(1.14737218484191e+002dB,8.99999998612608e+001°)
1.24451461177142e+003	(1.31200577150407e+002dB,-9.00000000000000e+001°)	(1.14802257187054e+002dB,8.99999998618181e+001°)
1.25169927303176e+003	(1.31150577150407e+002dB,-9.00000000000000e+001°)	(1.14867496568130e+002dB,8.99999998623700e+001°)
1.25892541179420e+003	(1.31100577150407e+002dB,-9.00000000000000e+001°)	(1.14932939664786e+002dB,8.99999998629165e+001°)
1.26619326751098e+003	(1.31050577150407e+002dB,-9.00000000000000e+001°)	(1.14998589570058e+002dB,8.99999998634575e+001°)
1.27350308101669e+003	(1.31000577150407e+002dB,-9.00000000000000e+001°)	(1.15064449433944e+002dB,8.99999998639931e+001°)
1.28085509453631e+003	(1.30950577150407e+002dB,-9.00000000000000e+001°)	(1.15130522464729e+002dB,8.99999998645233e+001°)
1.28824955169317e+003	(1.30900577150407e+002dB,-9.00000000000000e+001°)	(1.15196811930343e+002dB,8.99999998650481e+001°)
1.29568669751705e+003	(1.30850577150407e+002dB,-9.00000000000000e+001°)	(1.15263321159768e+002dB,8.99999998655675e+001°)
1.30316677845233e+003	(1.30800577150407e+002dB,-9.00000000000000e+001°)	(1.15330053544485e+002dB,8.99999998660814e+001°)
1.31069004236611e+003	(1.30750577150407e+002dB,-9.00000000000000e+001°)	(1.15397012539953e+002dB,8.99999998665898e+001°)
1.31825673855644e+003	(1.30700577150407e+002dB,-9.00000000000000e+001°)	(1.15464201667150e+002dB,8.99999998670928e+001°)
1.32586711776059e+003	(1.30650577150407e+002dB,-9.00000000000000e+001°)	(1.15531624514145e+002dB,8.99999998675904e+001°)
1.33352143216336e+003	(1.30600577150407e+002dB,-9.00000000000000e+001°)	(1.15599284737725e+002dB,8.99999998680825e+001°)
1.34121993540541e+003	(1.30550577150407e+002dB,-9.00000000000000e+001°)	(1.15667186065072e+002dB,8.99999998685690e+001°)
1.34896288259169e+003	(1.30500577150407e+002dB,-9.00000000000000e+001°)	(1.15735332295484e+002dB,8.99999998690502e+001°)
1.35675053029990e+003	(1.30450577150407e+002dB,-9.00000000000000e+001°)	(1.15803727302160e+002dB,8.99999998695258e+001°)
1.36458313658896e+003	(1.30400577150407e+002dB,-9.00000000000000e+001°)	(1.15872375034031e+002dB,8.99999998699959e+001°)
1.37246096100760e+003	(1.30350577150407e+002dB,-9.00000000000000e+001°)	(1.15941279517654e+002dB,8.99999998704605e+001°)
1.38038426460292e+003	(1.30300577150407e+002dB,-9.00000000000000e+001°)	(1.16010444859160e+002dB,8.99999998709195e+001°)
1.38835330992908e+003	(1.30250577150407e+002dB,-9.00000000000000e+001°)	(1.16079875246269e+002dB,8.99999998713730e+001°)
1.39636836105598e+003	(1.30200577150407e+002dB,-9.00000000000000e+001°)	(1.16149574950367e+002dB,8.99999998718209e+001°)
1.40442968357799e+003	(1.30150577150407e+002dB,-9.00000000000000e+001°)	(1.16219548328648e+002dB,8.99999998722633e+001°)
1.41253754462279e+003	(1.30100577150407e+002dB,-9.00000000000000e+001°)	(1.16289799826325e+002dB,8.99999998727000e+001°)
1.42069221286022e+003	(1.30050577150407e+002dB,-9.00000000000000e+001°)	(1.16360333978917e+002dB,8.99999998731311e+001°)
1.42889395851114e+003	(1.30000577150407e+002dB,-9.00000000000000e+001°)	(1.16431155414605e+002dB,8.99999998735566e+001°)
1.43714305335643e+003	(1.29950577150407e+002dB,-9.00000000000000e+001°)	(1.16502268856669e+002dB,8.99999998739764e+001°)
1.44543977074597e+003	(1.29900577150407e+002dB,-9.00000000000000e+001°)	(1.16573679126004e+002dB,8.99999998743906e+001°)
1.45378438560770e+003	(1.29850577150407e+002dB,-9.00000000000000e+001°)	(1.16645391143720e+002dB,8.99999998747990e+001°)
1.46217717445676e+003	(1.29800577150407e+002dB,-9.00000000000000e+001°)	(1.16717409933830e+002dB,8.99999998752017e+001°)
1.47061841540460e+003	(1.29750577150407e+002dB,-9.00000000000000e+001°)	(1.16789740626030e+002dB,8.99999998755986e+001°)
1.47910838816825e+003	(1.29700577150407e+002dB,-9.00000000000000e+001°)	(1.16862388458566e+002dB,8.99999998759897e+001°)
1.48764737407954e+003	(1.29650577150407e+002dB,-9.00000000000000e+001°)	(1.16935358781213e+002dB,8.99999998763750e+001°)
1.49623565609447e+003	(1.29600577150407e+002dB,-9.00000000000000e+001°)	(1.17008657058341e+002dB,8.99999998767545e+001°)
1.50487351880256e+003	(1.29550577150407e+002dB,-9.00000000000000e+001°)	(1.17082288872099e+002dB,8.99999998771280e+001°)
1.51356124843625e+003	(1.29500577150407e+002dB,-9.00000000000000e+001°)	(1.17156259925706e+002dB,8.99999998774957e+001°)
1.52229913288046e+003	(1.29450577150407e+002dB,-9.00000000000000e+001°)	(1.17230576046856e+002dB,8.99999998778574e+001°)
1.53108746168207e+003	(1.29400577150407e+002dB,-9.00000000000000e+001°)	(1.17305243191247e+002dB,8.99999998782131e+001°)
1.53992652605953e+003	(1.29350577150407e+002dB,-9.00000000000000e+001°)	(1.17380267446237e+002dB,8.99999998785628e+001°)
1.54881661891252e+003	(1.29300577150407e+002dB,-9.00000000000000e+001°)	(1.17455655034626e+002dB,8.99999998789064e+001°)
1.55775803483165e+003	(1.29250577150407e+002dB,-9.00000000000000e+001°)	(1.17531412318577e+002dB,8.99999998792439e+001°)
1.56675107010819e+003	(1.29200577150407e+002dB,-9.00000000000000e+001°)	(1.17607545803687e+002dB,8.99999998795753e+001°)
1.57579602274397e+003	(1.29150577150407e+002dB,-9.00000000000000e+001°)	(1.17684062143199e+002dB,8.99999998799004e+001°)
1.58489319246116e+003	(1.29100577150407e+002dB,-9.00000000000000e+001°)	(1.17760968142372e+002dB,8.99999998802193e+001°)
1.59404288071226e+003	(1.29050577150407e+002dB,-9.00000000000000e+001°)	(1.17838270763017e+002dB,8.99999998805319e+001°)
1.60324539069009e+003	(1.29000577150407e+002dB,-9.00000000000000e+001°)	(1.17915977128202e+002dB,8.99999998808382e+001°)
1.61250102733779e+003	(1.28950577150407e+002dB,-9.00000000000000e+001°)	(1.17994094527135e+002dB,8.99999998811380e+001°)
1.62181009735898e+003	(1.28900577150407e+002dB,-9.00000000000000e+001°)	(1.18072630420233e+002dB,8.99999998814314e+001°)
1.63117290922788e+003	(1.28850577150407e+002dB,-9.00000000000000e+001°)	(1.18151592444390e+002dB,8.99999998817182e+001°)
1.64058977319959e+003	(1.28800577150407e+002dB,-9.00000000000000e+001°)	(1.18230988418439e+002dB,8.99999998819984e+001°)
1.65006100132027e+003	(1.28750577150407e+002dB,-9.00000000000000e+001°)	(1.18310826348843e+002dB,8.99999998822720e+001°)
1.65958690743761e+003	(1.28700577150407e+002dB,-9.00000000000000e+001°)	(1.18391114435598e+002dB,8.99999998825389e+001°)
1.66916780721111e+003	(1.28650577150407e+002dB,-9.00000000000000e+001°)	(1.18471861078373e+002dB,8.99999998827990e+001°)
1.67880401812261e+003	(1.28600577150407e+002dB,-9.00000000000000e+001°)	(1.18553074882902e+002dB,8.99999998830522e+001°)
1.68849585948680e+003	(1.28550577150407e+002dB,-9.00000000000000e+001°)	(1.18634764667623e+002dB,8.99999998832985e+001°)
1.69824365246179e+003	(1.28500577150407e+002dB,-9.00000000000000e+001°)	(1.18716939470599e+002dB,8.99999998835377e+001°)
1.70804772005976e+003	(1.28450577150407e+002dB,-9.00000000000000e+001°)	(1.18799608556714e+002dB,8.99999998837699e+001°)
1.71790838715764e+003	(1.28400577150407e+002dB,-9.00000000000000e+001°)	(1.18882781425174e+002dB,8.99999998839948e+001°)
1.72782598050791e+003	(1.28350577150407e+002dB,-9.00000000000000e+001°)	(1.18966467817311e+002dB,8.99999998842125e+001°)
1.73780082874943e+003	(1.28300577150407e+002dB,-9.00000000000000e+001°)	(1.19050677724728e+002dB,8.99999998844228e+001°)
1.74783326241827e+003	(1.28250577150407e+002dB,-9.00000000000000e+001°)	(1.19135421397780e+002dB,8.99999998846256e+001°)
1.75792361395874e+003	(1.28200577150407e+002dB,-9.00000000000000e+001°)	(1.19220709354420e+002dB,8.99999998848209e+001°)
1.76807221773437e+003	(1.28150577150407e+002dB,-9.00000000000000e+001°)	(1.19306552389431e+002dB,8.99999998850084e+001°)
1.77827941003897e+003	(1.28100577150407e+002dB,-9.00000000000000e+001°)	(1.19392961584055e+002dB,8.99999998851882e+001°)
1.78854552910782e+003	(1.28050577150407e+002dB,-9.00000000000000e+001°)	(1.19479948316046e+002dB,8.99999998853601e+001°)
1.79887091512884e+003	(1.28000577150407e+002dB,-9.00000000000000e+001°)	(1.19567524270174e+002dB,8.99999998855240e+001°)
1.80925591025387e+003	(1.27950577150407e+002dB,-9.00000000000000e+001°)	(1.19655701449190e+002dB,8.99999998856797e+001°)
1.81970085861004e+003	(1.27900577150407e+002dB,-9.00000000000000e+001°)	(1.19744492185292e+002dB,8.99999998858271e+001°)
1.83020610631111e+003	(1.27850577150407e+002dB,-9.00000000000000e+001°)	(1.19833909152112e+002dB,8.99999998859661e+001°)
1.84077200146901e+003	(1.27800577150407e+002dB,-9.00000000000000e+001°)	(1.19923965377253e+002dB,8.99999998860966e+001°)
1.85139889420533e+003	(1.27750577150407e+002dB,-9.00000000000000e+001°)	(1.20014674255404e+002dB,8.99999998862184e+001°)
1.86208713666292e+003	(1.27700577150407e+002dB,-9.00000000000000e+001°)	(1.20106049562083e+002dB,8.99999998863313e+001°)
1.87283708301760e+003	(1.27650577150407e+002dB,-9.00000000000000e+001°)	(1.20198105468007e+002dB,8.99999998864352e+001°)
1.88364908948986e+003	(1.27600577150407e+002dB,-9.00000000000000e+001°)	(1.20290856554170e+002dB,8.99999998865300e+001°)
1.89452351435665e+003	(1.27550577150407e+002dB,-9.00000000000000e+001°)	(1.20384317827635e+002dB,8.99999998866154e+001°)
1.90546071796330e+003	(1.27500577150407e+002dB,-9.00000000000000e+001°)	(1.20478504738095e+002dB,8.99999998866912e+001°)
1.91646106273544e+003	(1.27450577150407e+002dB,-9.00000000000000e+001°)	(1.20573433195252e+002dB,8.99999998867574e+001°)
1.92752491319099e+003	(1.27400577150407e+002dB,-9.00000000000000e+001°)	(1.20669119587056e+002dB,8.99999998868136e+001°)
1.93865263595227e+003	(1.27350577150407e+002dB,-9.00000000000000e+001°)	(1.20765580798859e+002dB,8.99999998868597e+001°)
1.94984459975810e+003	(1.27300577150407e+002dB,-9.00000000000000e+001°)	(1.20862834233536e+002dB,8.99999998868955e+001°)
1.96110117547611e+003	(1.27250577150407e+002dB,-9.00000000000000e+001°)	(1.20960897832640e+002dB,8.99999998869207e+001°)
1.97242273611491e+003	(1.27200577150407e+002dB,-9.00000000000000e+001°)	(1.21059790098644e+002dB,8.99999998869351e+001°)
1.98380965683657e+003	(1.27150577150407e+002dB,-9.00000000000000e+001°)	(1.21159530118353e+002dB,8.99999998869385e+001°)
1.99526231496894e+003	(1.27100577150407e+002dB,-9.00000000000000e+001°)	(1.21260137587541e+002dB,8.99999998869306e+001°)
2.00678109001825e+003	(1.27050577150407e+002dB,-9.00000000000000e+001°)	(1.21361632836909e+002dB,8.99999998869111e+001°)
2.01836636368162e+003	(1.27000577150407e+002dB,-9.00000000000000e+001°)	(1.21464036859445e+002dB,8.99999998868798e+001°)
2.03001851985975e+003	(1.26950577150407e+002dB,-9.00000000000000e+001°)	(1.21567371339264e+002dB,8.99999998868364e+001°)
2.04173794466959e+003	(1.26900577150407e+002dB,-9.00000000000000e+001°)	(1.21671658682049e+002dB,8.99999998867805e+001°)
2.05352502645721e+003	(1.26850577150407e+002dB,-9.00000000000000e+001°)	(1.21776922047180e+002dB,8.99999998867119e+001°)
2.06538015581059e+003	(1.26800577150407e+002dB,-9.00000000000000e+001°)	(1.21883185381679e+002dB,8.99999998866302e+001°)
2.07730372557263e+003	(1.26750577150407e+002dB,-9.00000000000000e+001°)	(1.21990473456083e+002dB,8.99999998865350e+001°)
2.08929613085410e+003	(1.26700577150407e+002dB,-9.00000000000000e+001°)	(1.22098811902393e+002dB,8.99999998864260e+001°)
2.10135776904681e+003	(1.26650577150407e+002dB,-9.00000000000000e+001°)	(1.22208227254228e+002dB,8.99999998863028e+001°)
2.11348903983671e+003	(1.26600577150407e+002dB,-9.00000000000000e+001°)	(1.22318746989355e+002dB,8.99999998861650e+001°)
2.12569034521717e+003	(1.26550577150407e+002dB,-9.00000000000000e+001°)	(1.22430399574751e+002dB,8.99999998860122e+001°)
2.13796208950230e+003	(1.26500577150407e+002dB,-9.00000000000000e+001°)	(1.22543214514399e+002dB,8.99999998858439e+001°)
2.15030467934032e+003	(1.26450577150407e+002dB,-9.00000000000000e+001°)	(1.22657222399997e+002dB,8.99999998856597e+001°)
2.16271852372709e+003	(1.26400577150407e+002dB,-9.00000000000000e+001°)	(1.22772454964816e+002dB,8.99999998854590e+001°)
2.17520403401959e+003	(1.26350577150407e+002dB,-9.00000000000000e+001°)	(1.22888945140929e+002dB,8.99999998852413e+001°)
2.18776162394962e+003	(1.26300577150407e+002dB,-9.00000000000000e+001°)	(1.23006727120079e+002dB,8.99999998850061e+001°)
2.20039170963747e+003	(1.26250577150407e+002dB,-9.00000000000000e+001°)	(1.23125836418462e+002dB,8.99999998847529e+001°)
2.21309470960571e+003	(1.26200577150407e+002dB,-9.00000000000000e+001°)	(1.23246309945726e+002dB,8.99999998844809e+001°)
2.22587104479307e+003	(1.26150577150407e+002dB,-9.00000000000000e+001°)	(1.23368186078536e+002dB,8.99999998841896e+001°)
2.23872113856841e+003	(1.26100577150407e+002dB,-9.00000000000000e+001°)	(1.23491504739052e+002dB,8.99999998838783e+001°)
2.25164541674469e+003	(1.26050577150407e+002dB,-9.00000000000000e+001°)	(1.23616307478733e+002dB,8.99999998835462e+001°)
2.26464430759313e+003	(1.26000577150407e+002dB,-9.00000000000000e+001°)	(1.23742637567901e+002dB,8.99999998831926e+001°)
2.27771824185739e+003	(1.25950577150407e+002dB,-9.00000000000000e+001°)	(1.23870540091553e+002dB,8.99999998828168e+001°)
2.29086765276785e+003	(1.25900577150407e+002dB,-9.00000000000000e+001°)	(1.24000062051943e+002dB,8.99999998824178e+001°)
2.30409297605592e+003	(1.25850577150407e+002dB,-9.00000000000000e+001°)	(1.24131252478515e+002dB,8.99999998819948e+001°)
2.31739464996855e+003	(1.25800577150407e+002dB,-9.00000000000000e+001°)	(1.24264162545849e+002dB,8.99999998815469e+001°)
2.33077311528271e+003	(1.25750577150407e+002dB,-9.00000000000000e+001°)	(1.24398845700296e+002dB,8.99999998810730e+001°)
2.34422881532000e+003	(1.25700577150407e+002dB,-9.00000000000000e+001°)	(1.24535357796121e+002dB,8.99999998805720e+001°)
2.35776219596133e+003	(1.25650577150407e+002dB,-9.00000000000000e+001°)	(1.24673757241988e+002dB,8.99999998800428e+001°)
2.37137370566173e+003	(1.25600577150407e+002dB,-9.00000000000000e+001°)	(1.24814105158770e+002dB,8.99999998794843e+001°)
2.38506379546518e+003	(1.25550577150407e+002dB,-9.00000000000000e+001°)	(1.24956465549742e+002dB,8.99999998788951e+001°)
2.39883291901957e+003	(1.25500577150407e+002dB,-9.00000000000000e+001°)	(1.25100905484338e+002dB,8.99999998782739e+001°)
2.41268153259171e+003	(1.25450577150407e+002dB,-9.00000000000000e+001°)	(1.25247495296791e+002dB,8.99999998776193e+001°)
2.42661009508249e+003	(1.25400577150407e+002dB,-9.00000000000000e+001°)	(1.25396308801140e+002dB,8.99999998769296e+001°)
2.44061906804206e+003	(1.25350577150407e+002dB,-9.00000000000000e+001°)	(1.25547423524229e+002dB,8.99999998762032e+001°)
2.45470891568511e+003	(1.25300577150407e+002dB,-9.00000000000000e+001°)	(1.25700920958545e+002dB,8.99999998754383e+001°)
2.46888010490629e+003	(1.25250577150407e+002dB,-9.00000000000000e+001°)	(1.25856886836970e+002dB,8.99999998746332e+001°)
2.48313310529565e+003	(1.25200577150407e+002dB,-9.00000000000000e+001°)	(1.26015411431734e+002dB,8.99999998737856e+001°)
2.49746838915422e+003	(1.25150577150407e+002dB,-9.00000000000000e+001°)	(1.26176589880215e+002dB,8.99999998728935e+001°)
2.51188643150966e+003	(1.25100577150407e+002dB,-9.00000000000000e+001°)	(1.26340522540492e+002dB,8.99999998719545e+001°)
2.52638771013198e+003	(1.25050577150407e+002dB,-9.00000000000000e+001°)	(1.26507315380003e+002dB,8.99999998709660e+001°)
2.54097270554939e+003	(1.25000577150407e+002dB,-9.00000000000000e+001°)	(1.26677080401057e+002dB,8.99999998699254e+001°)
2.55564190106422e+003	(1.24950577150407e+002dB,-9.00000000000000e+001°)	(1.26849936107489e+002dB,8.99999998688298e+001°)
2.57039578276895e+003	(1.24900577150407e+002dB,-9.00000000000000e+001°)	(1.27026008017315e+002dB,8.99999998676760e+001°)
2.58523483956228e+003	(1.24850577150407e+002dB,-9.00000000000000e+001°)	(1.27205429226946e+002dB,8.99999998664605e+001°)
2.60015956316536e+003	(1.24800577150407e+002dB,-9.00000000000000e+001°)	(1.27388341033304e+002dB,8.99999998651797e+001°)
2.61517044813808e+003	(1.24750577150407e+002dB,-9.00000000000000e+001°)	(1.27574893621133e+002dB,8.99999998638295e+001°)
2.63026799189547e+003	(1.24700577150407e+002dB,-9.00000000000000e+001°)	(1.27765246823862e+002dB,8.99999998624056e+001°)
2.64545269472414e+003	(1.24650577150407e+002dB,-9.00000000000000e+001°)	(1.27959570967684e+002dB,8.99999998609033e+001°)
2.66072505979890e+003	(1.24600577150407e+002dB,-9.00000000000000e+001°)	(1.28158047810022e+002dB,8.99999998593173e+001°)
2.67608559319942e+003	(1.24550577150407e+002dB,-9.00000000000000e+001°)	(1.28360871585320e+002dB,8.99999998576420e+001°)
2.69153480392700e+003	(1.24500577150407e+002dB,-9.00000000000000e+001°)	(1.28568250173250e+002dB,8.99999998558712e+001°)
2.70707320392145e+003	(1.24450577150407e+002dB,-9.00000000000000e+001°)	(1.28780406406938e+002dB,8.99999998539980e+001°)
2.72270130807800e+003	(1.24400577150407e+002dB,-9.00000000000000e+001°)	(1.28997579541842e+002dB,8.99999998520151e+001°)
2.73841963426445e+003	(1.24350577150407e+002dB,-9.00000000000000e+001°)	(1.29220026909553e+002dB,8.99999998499142e+001°)
2.75422870333826e+003	(1.24300577150407e+002dB,-9.00000000000000e+001°)	(1.29448025785185e+002dB,8.99999998476861e+001°)
2.77012903916383e+003	(1.24250577150407e+002dB,-9.00000000000000e+001°)	(1.29681875502327e+002dB,8.99999998453207e+001°)
2.78612116862986e+003	(1.24200577150407e+002dB,-9.00000000000000e+001°)	(1.29921899856021e+002dB,8.99999998428069e+001°)
2.80220562166684e+003	(1.24150577150407e+002dB,-9.00000000000000e+001°)	(1.30168449842163e+002dB,8.99999998401323e+001°)
2.81838293126455e+003	(1.24100577150407e+002dB,-9.00000000000000e+001°)	(1.30421906791462e+002dB,8.99999998372827e+001°)
2.83465363348976e+003	(1.24050577150407e+002dB,-9.00000000000000e+001°)	(1.30682685968200e+002dB,8.99999998342427e+001°)
2.85101826750401e+003	(1.24000577150407e+002dB,-9.00000000000000e+001°)	(1.30951240719032e+002dB,8.99999998309947e+001°)
2.86747737558141e+003	(1.23950577150407e+002dB,-9.00000000000000e+001°)	(1.31228067275919e+002dB,8.99999998275188e+001°)
2.88403150312670e+003	(1.23900577150407e+002dB,-9.00000000000000e+001°)	(1.31513710340975e+002dB,8.99999998237927e+001°)
2.90068119869325e+003	(1.23850577150407e+002dB,-9.00000000000000e+001°)	(1.31808769611151e+002dB,8.99999998197909e+001°)
2.91742701400127e+003	(1.23800577150407e+002dB,-9.00000000000000e+001°)	(1.32113907439183e+002dB,8.99999998154841e+001°)
2.93426950395607e+003	(1.23750577150407e+002dB,-9.00000000000000e+001°)	(1.32429857876841e+002dB,8.99999998108392e+001°)
2.95120922666649e+003	(1.23700577150407e+002dB,-9.00000000000000e+001°)	(1.32757437411022e+002dB,8.99999998058174e+001°)
2.96824674346334e+003	(1.23650577150407e+002dB,-9.00000000000000e+001°)	(1.33097557787800e+002dB,8.99999998003744e+001°)
2.98538261891806e+003	(1.23600577150407e+002dB,-9.00000000000000e+001°)	(1.33451241431507e+002dB,8.99999997944581e+001°)
3.00261742086137e+003	(1.23550577150407e+002dB,-9.00000000000000e+001°)	(1.33819640115648e+002dB,8.99999997880076e+001°)
3.01995172040212e+003	(1.23500577150407e+002dB,-9.00000000000000e+001°)	(1.34204057745007e+002dB,8.99999997809510e+001°)
3.03738609194621e+003	(1.23450577150407e+002dB,-9.00000000000000e+001°)	(1.34605978385493e+002dB,8.99999997732030e+001°)
3.05492111321562e+003	(1.23400577150407e+002dB,-9.00000000000000e+001°)	(1.35027101062597e+002dB,8.99999997646613e+001°)
3.07255736526755e+003	(1.23350577150407e+002dB,-9.00000000000000e+001°)	(1.35469383389841e+002dB,8.99999997552022e+001°)
3.09029543251370e+003	(1.23300577150407e+002dB,-9.00000000000000e+001°)	(1.35935096860295e+002dB,8.99999997446751e+001°)
3.10813590273958e+003	(1.23250577150407e+002dB,-9.00000000000000e+001°)	(1.36426897754996e+002dB,8.99999997328943e+001°)
3.12607936712406e+003	(1.23200577150407e+002dB,-9.00000000000000e+001°)	(1.36947919279957e+002dB,8.99999997196282e+001°)
3.14412642025890e+003	(1.23150577150407e+002dB,-9.00000000000000e+001°)	(1.37501893046746e+002dB,8.99999997045847e+001°)
3.16227766016849e+003	(1.23100577150407e+002dB,-9.00000000000000e+001°)	(1.38093311878427e+002dB,8.99999996873892e+001°)
3.18053368832963e+003	(1.23050577150407e+002dB,-9.00000000000000e+001°)	(1.38727652050096e+002dB,8.99999996675541e+001°)
3.19889510969151e+003	(1.23000577150407e+002dB,-9.00000000000000e+001°)	(1.39411683066122e+002dB,8.99999996444321e+001°)
3.21736253269571e+003	(1.22950577150407e+002dB,-9.00000000000000e+001°)	(1.40153909914303e+002dB,8.99999996171454e+001°)
3.23593656929640e+003	(1.22900577150407e+002dB,-9.00000000000000e+001°)	(1.40965222194065e+002dB,8.99999995844728e+001°)
3.25461783498057e+003	(1.22850577150407e+002dB,-9.00000000000000e+001°)	(1.41859878339963e+002dB,8.99999995446637e+001°)
3.27340694878850e+003	(1.22800577150407e+002dB,-9.00000000000000e+001°)	(1.42857056672437e+002dB,8.99999994951165e+001°)
3.29230453333418e+003	(1.22750577150407e+002dB,-9.00000000000000e+001°)	(1.43983416616268e+002dB,8.99999994317896e+001°)
3.31131121482603e+003	(1.22700577150407e+002dB,-9.00000000000000e+001°)	(1.45277579464334e+002dB,8.99999993480454e+001°)
3.33042762308758e+003	(1.22650577150407e+002dB,-9.00000000000000e+001°)	(1.46798564562984e+002dB,8.99999992321673e+001°)
3.34965439157839e+003	(1.22600577150407e+002dB,-9.00000000000000e+001°)	(1.48643288103422e+002dB,8.99999990613520e+001°)
3.36899215741503e+003	(1.22550577150407e+002dB,-9.00000000000000e+001°)	(1.50988092635113e+002dB,8.99999987845335e+001°)
3.38844156139215e+003	(1.22500577150407e+002dB,-9.00000000000000e+001°)	(1.54209514149039e+002dB,8.99999982589387e+001°)
3.40800324800377e+003	(1.22450577150407e+002dB,-9.00000000000000e+001°)	(1.59386101307460e+002dB,8.99999968764863e+001°)
3.42767786546463e+003	(1.22400577150407e+002dB,-9.00000000000000e+001°)	(1.74031842760861e+002dB,8.99999833301961e+001°)
3.44746606573162e+003	(1.22350577150407e+002dB,-9.00000000000000e+001°)	(1.63405738238494e+002dB,-8.99999951513006e+001°)
3.46736850452544e+003	(1.22300577150407e+002dB,-9.00000000000000e+001°)	(1.56192853632164e+002dB,-8.99999979107951e+001°)
3.48738584135231e+003	(1.22250577150407e+002dB,-9.00000000000000e+001°)	(1.52307205964475e+002dB,-8.99999986796209e+001°)
3.50751873952581e+003	(1.22200577150407e+002dB,-9.00000000000000e+001°)	(1.49631868075677e+002dB,-8.99999990407501e+001°)
3.52776786618887e+003	(1.22150577150407e+002dB,-9.00000000000000e+001°)	(1.47589199894774e+002dB,-8.99999992504539e+001°)
3.54813389233588e+003	(1.22100577150407e+002dB,-9.00000000000000e+001°)	(1.45936383311900e+002dB,-8.99999993874275e+001°)
3.56861749283494e+003	(1.22050577150407e+002dB,-9.00000000000000e+001°)	(1.44548114886773e+002dB,-8.99999994838878e+001°)
3.58921934645018e+003	(1.22000577150407e+002dB,-9.00000000000000e+001°)	(1.43351208705201e+002dB,-8.99999995554723e+001°)
3.60994013586430e+003	(1.21950577150407e+002dB,-9.00000000000000e+001°)	(1.42299182150639e+002dB,-8.99999996106883e+001°)
3.63078054770114e+003	(1.21900577150407e+002dB,-9.00000000000000e+001°)	(1.41360662503214e+002dB,-8.99999996545609e+001°)
3.65174127254851e+003	(1.21850577150407e+002dB,-9.00000000000000e+001°)	(1.40513473603016e+002dB,-8.99999996902495e+001°)
3.67282300498098e+003	(1.21800577150407e+002dB,-9.00000000000000e+001°)	(1.39741359188068e+002dB,-8.99999997198399e+001°)
3.69402644358297e+003	(1.21750577150407e+002dB,-9.00000000000000e+001°)	(1.39032046924172e+002dB,-8.99999997447647e+001°)
3.71535229097186e+003	(1.21700577150407e+002dB,-9.00000000000000e+001°)	(1.38376044361173e+002dB,-8.99999997660406e+001°)
3.73680125382129e+003	(1.21650577150407e+002dB,-9.00000000000000e+001°)	(1.37765857973239e+002dB,-8.99999997844087e+001°)
3.75837404288458e+003	(1.21600577150407e+002dB,-9.00000000000000e+001°)	(1.37195468539375e+002dB,-8.99999998004224e+001°)
