% Model:              AC -220722 - Compressor.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 22 2022, 20:34
% Dimension:          1
% Nodes:              1601
% Expressions:        1
% Description:        Global
% freq (Hz)               2DX, |Z<sub>ac</sub>|
302.8656361143965         136290.1362505802
303.73860919461043        136689.13898763145
304.6140985127464         137089.34581133825
305.49211132155125        137490.76066935423
306.37265489467813        137893.38752414833
307.25573652674456        138297.23035459168
308.1413635333949         138702.2931549726
309.0295432513592         139108.57993559976
309.9202830385147         139516.09472289003
310.8135902739477         139924.84155902482
311.70947235801253        140334.8245023454
312.6079367123956         140746.04762769415
313.50899078017386        141158.5150261481
314.4126420258796         141572.2308049033
315.3188979355595         141987.19908821696
316.22776601683796        142403.42401602797
317.1392537989798         142820.90974616
318.05336883295206        143239.66045219055
318.9701186914858         143659.68032479592
319.88951096913974        144080.9735721774
320.81155328236366        144503.54441884113
321.7362532695601         144927.39710681917
322.66361859114824        145352.53589545618
323.5936569296281         145778.9650607684
324.5263759896437         146206.6888972788
325.46178349804603        146635.71171616085
326.3998872039577         147066.03784673603
327.3406948788383         147497.6716354212
328.28421431654635        147930.61744728824
329.23045333340656        148364.87966438712
330.1794197682719         148800.46268770905
331.1311214825911         149237.37093602784
332.0855663604718         149675.60884598448
333.0427623087463         150115.18087281138
334.0027172570387         150556.09149022616
334.9654391578276         150998.3451903679
335.9309359865153         151441.9464843703
336.8992157414906         151886.89990159147
337.87028644419826        152333.20999048257
338.84415613920277        152780.88131857305
339.82083289425594        153229.9184722212
340.8003248003648         153680.3260571168
341.7826399718576         154132.1086981032
342.76778654645045        154585.27103956425
343.7557726853155         155039.81774526928
344.74660657314945        155495.75349873482
345.7402964182394         155953.08300332006
346.73685045253166        156411.81098199447
347.7362769317011         156871.942177477
348.7385841352184         157333.48135329766
349.74378036641804        157796.43329248126
350.75187395256796        158260.80279862438
351.76287324493944        158726.59469590028
352.7767866188738         159193.81382892618
353.7936224738549         159662.46506270085
354.8133892335753         160132.55328344225
355.8360953460096         160604.08339816792
356.86174928348134        161077.0603350368
